capturedAt,elapsedMilliseconds,phase,receivedBitrateKbps,twccTargetKbps,encoderTargetKbps,lossTargetKbps,delayTargetKbps,lossAverage,lossGuardTargetKbps,lossGuardLastObservedLoss,lossGuardReductions,lossGuardRecoveries,flexFECMediaPackets,flexFECRepairPackets,delayMeasurementMilliseconds,delayEstimateMilliseconds,delayThresholdMilliseconds,delayControllerUsage,delayControllerState,framesPerSecond,framesDecoded,framesDropped,freezeCount,totalFreezesDurationSeconds,frameWidth,frameHeight,totalDecodeTimeSeconds,packetsLost,packetsReceived,nackCount,retransmittedPacketsReceived,retransmittedBytesReceived,fecPacketsReceived,fecPacketsDiscarded,pacerTargetBitrateKbps,pacerPacingBitrateKbps,pacerQueuePackets,pacerQueueDrops,pacerQueueDelayMilliseconds,pacerMaximumQueueDelayMilliseconds,pacerMaximumPrimaryDelayMilliseconds,pacerMaximumRepairDelayMilliseconds,pacerMaximumRTXDelayMilliseconds,pacerMaximumFECDelayMilliseconds,pacerMaximumSustainedDelayMilliseconds,pacerMaximumAdmittedDelayMilliseconds,pacerKeyFrameReserveBytes,pacerMediaFramesDropped,pacerMediaBytesDropped,pacerRepairPacketsExpired,pacerRepairPacketsTrimmed,pacerRTXPacketsExpired,pacerRTXPacketsCoalesced,pacerFECPacketsExpired,pacerRTXPacketsTrimmed,pacerFECPacketsTrimmed,pacerSentPrimary,pacerSentRepair,pacerSentRTX,pacerSentFEC,adaptiveBitrateUpdates,adaptiveBitrateFailures,recoveryKeyFrameRequests,recoveryKeyFrameCoalesced,recoveryKeyFrameFailures,rtcpKeyFrameRequests,rtcpMalformedFeedback,staleBitrateCallbacks,twccFeedbackPackets,twccMalformedFeedback,twccPaddingStatuses,twccReportedLost,twccReportedStatuses,pliCount,currentRoundTripTimeSeconds,jitterSeconds,jitterBufferDelaySeconds,jitterBufferEmittedCount,jitterBufferTargetDelaySeconds,peerConnectionState,peerConnectionID,peerConnectionsCreated,iceConnectionState,iceRestartOffers,offersSent,localCandidatesSent,remoteCandidatesReceived,webSocketID,webSocketOpenCount,webSocketCloseCount,webSocketsCreated,webSocketState,localCandidateType,localCandidateAddress,localCandidatePort,localCandidateProtocol,remoteCandidateType,remoteCandidateAddress,remoteCandidatePort,remoteCandidateProtocol,playoutDelayHintSeconds,playback,videoCurrentTimeSeconds,videoReadyState
2026-08-17T02:23:06.318Z,186035,impaired,2473.4900398406376,2500,2000,2536.16,2614.448,0.048978980171074646,0,0,0,0,5,1,11.973,36.582,61.314,normal,increase,30,5422,0,2,2.137,1920,1080,14.838735,188,129091,170,150,125332,21451,0,3043.392,4565.088,4,0,7.540707,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,18647,0,0,0,39,0,0,0,2,37,113669,22878,182,22696,30,0,3,2,0,4,0,4,2906,0,219,6182,113493,5,0.182,0.028,1033.8801429999999,5422,1007.578,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,189.905,4
2026-08-17T02:23:07.322Z,187039,impaired,2484.4940239043826,2500,2000,2548.071,2549.738,0.01860131665545554,0,0,0,0,5,1,12.136,12.856,56.05,normal,increase,30,5452,0,2,2.137,1920,1080,14.916405,192,129455,174,155,128964,21508,0,3057.686,4586.529,4,0,6.809503,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,16537,0,0,0,39,0,0,0,2,37,113969,22944,188,22756,30,0,3,2,0,4,0,4,2922,0,223,6189,113805,5,0.182,0.028,1040.7546439999999,5452,1013.1579999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,190.905,4
2026-08-17T02:23:08.328Z,188045,recovery,2445.741550695825,2000,2000,2000,2000.833,0.011995863647695202,0,0,0,0,5,1,-139.992,-23.677,77.617,normal,increase,30,5482,0,2,2.137,1920,1080,14.984653,194,129807,177,157,131344,21564,0,2400,3600,5,0,11.993331,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,16537,0,0,0,40,0,0,0,2,38,114262,23005,191,22814,30,0,3,2,0,4,0,4,2938,0,229,6192,114109,5,0.163,0.03,1047.696669,5482,1018.7379999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,191.905,4
2026-08-17T02:23:09.334Z,189051,recovery,2894.258449304175,2100,2000,2149.616,2149.616,0.0003463614245386206,0,0,0,0,5,1,31.963,-23.195,80.248,normal,increase,30,5512,0,2,2.137,1920,1080,15.056979,194,130220,177,157,131344,21633,0,2579.54,3869.31,8,0,18.638975,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,21729,0,0,0,40,0,0,0,2,38,114564,23065,191,22874,30,0,3,2,0,4,0,4,2954,0,229,6192,114454,5,0.163,0.024,1056.68148,5512,1024.318,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,192.905,4
2026-08-17T02:23:10.338Z,190055,recovery,2424.7171314741036,2100,2000,2149.616,2149.616,0.0003463614245386206,0,0,0,0,5,1,31.963,-23.195,80.248,normal,increase,30,5543,0,2,2.137,1920,1080,15.135876999999999,194,130572,177,157,131344,21692,0,2579.54,3869.31,6,0,13.317098,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,21729,0,0,0,40,0,0,0,2,38,114859,23124,191,22933,30,0,3,2,0,4,0,4,2970,0,229,6192,114747,5,0.011,0.02,1068.8842399999999,5543,1030.084,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,193.905,4
2026-08-17T02:23:11.343Z,191060,recovery,2451.4069651741293,2500,2000,2470.15,2493.835,9.163590596873496e-9,0,0,0,0,5,1,-0.081,-37.55,83.978,normal,increase,30,5573,0,2,2.137,1920,1080,15.210778,194,130927,177,157,131344,21751,0,2964.18,4446.27,5,0,10.036276,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,16597,0,0,0,40,0,0,0,2,38,115150,23182,191,22991,30,0,3,2,0,4,0,4,2986,0,229,6192,115041,5,0.011,0.021,1080.63878,5573,1035.664,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,194.906,4
2026-08-17T02:23:12.349Z,192066,recovery,2496.8747514910538,2700,2000,2665.907,2691.47,6.426359954323219e-11,0,0,0,0,5,1,0.13,-3.608,73.419,normal,increase,30,5603,0,2,2.137,1920,1080,15.280593,194,131285,177,157,131344,21811,0,3199.089,4798.634,0,0,0,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,16597,0,0,0,40,0,0,0,2,38,115453,23243,191,23052,30,0,3,2,0,4,0,4,3002,0,229,6192,115341,5,0.011,0.02,1092.4420659999998,5603,1041.244,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,195.939,4
2026-08-17T02:23:13.354Z,193070,recovery,2527.96015936255,2800,2000,2768.385,2794.93,4.5067598585885656e-13,0,0,0,0,5,1,0.63,2.277,63.069,normal,increase,36,5639,0,2,2.137,1920,1080,15.363399999999999,194,131647,177,157,131344,21871,0,3322.062,4983.093,4,0,7.357677,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,10656,0,0,0,40,0,0,0,2,38,115740,23301,191,23110,30,0,3,2,0,4,0,4,3018,0,229,6192,115629,5,0.019,0.018,1104.4235469999999,5639,1047.94,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,196.943,4
2026-08-17T02:23:14.362Z,194079,recovery,2612.923686818632,2700,2000,2737.525,2763.775,3.176400528435395e-15,0,0,0,0,5,1,-3.416,-22.335,55.251,normal,increase,30,5669,0,2,2.137,1920,1080,15.435547,194,132017,177,157,131344,21932,0,3285.03,4927.545,3,0,5.8658,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,10656,0,0,0,40,0,0,0,2,38,116035,23359,191,23168,30,0,3,2,0,4,0,4,3034,0,229,6192,115927,5,0.019,0.01,1110.22777,5669,1053.52,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,197.937,4
2026-08-17T02:23:15.369Z,195085,recovery,2972.755467196819,2700,2600,2745.708,2771.822,2.238752592467732e-17,0,0,0,0,5,1,1.394,-0.792,47.463,normal,increase,30,5700,0,2,2.137,1920,1080,15.514012999999998,194,132421,177,157,131344,21999,0,3294.85,4942.275,5,0,8.480302,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,15816,0,0,0,41,0,0,0,2,39,116374,23426,191,23235,32,0,4,2,0,4,0,4,3050,0,229,6192,116265,5,0.007,0.01,1116.139806,5700,1059.286,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,198.936,4
2026-08-17T02:23:16.372Z,196089,recovery,3247.5458167330676,3000,2600,2963.078,2991.49,1.5778907997946225e-19,0,0,0,0,5,1,-0.432,-4.432,40.345,normal,increase,30,5730,0,2,2.137,1920,1080,15.589143,194,132856,177,157,131344,22071,0,3555.694,5333.541,7,0,11.011068,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,15816,0,0,0,42,0,0,0,2,40,116715,23494,191,23303,32,0,4,2,0,4,0,4,3066,0,229,6192,116607,5,0.007,0.01,1121.851666,5730,1064.866,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,199.935,4
2026-08-17T02:23:17.376Z,197093,recovery,3107.96015936255,3200,2600,3198.148,3228.814,1.106563430666018e-21,0,0,0,0,5,1,0.827,-3.928,35.073,normal,increase,30,5760,0,2,2.137,1920,1080,15.6571,194,133276,177,157,131344,22141,0,3837.778,5756.667,5,0,6.799767,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,26230,0,0,0,42,0,0,0,2,40,117064,23563,191,23372,32,0,4,2,0,4,0,4,3082,0,229,6192,116954,5,0.007,0.008,1127.529947,5760,1070.446,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,200.935,4
2026-08-17T02:23:18.381Z,198098,recovery,3229.6517412935323,3400,2600,3436.885,3469.84,7.760249481438926e-24,0,0,0,0,5,1,-0.916,-4.777,30.035,normal,increase,30,5790,0,2,2.137,1920,1080,15.729837999999999,194,133704,177,157,131344,22211,0,4124.262,6186.393,5,0,7.358083,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,26230,0,0,0,42,0,0,0,2,40,117403,23631,191,23440,32,0,4,2,0,4,0,4,3098,0,229,6192,117294,5,0.005,0.009,1133.1630109999999,5790,1076.0259999999998,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,201.967,4
2026-08-17T02:23:19.386Z,199102,recovery,3771.0996015936257,3700,3400,3710.115,3745.69,5.388056093619218e-26,0,0,0,0,5,1,-1.306,-2.408,26.128,normal,increase,30,5820,0,2,2.137,1920,1080,15.802726999999999,194,134189,177,157,131344,22291,0,4452.138,6678.207,5,0,6.129788,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,26645,0,0,0,43,0,0,0,2,41,117804,23710,191,23519,33,0,4,2,0,4,0,4,3114,0,229,6192,117691,5,0.005,0.009,1138.800414,5820,1081.606,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,202.967,4
2026-08-17T02:23:20.390Z,200107,recovery,3952.7721393034826,4000,3400,4004.45,4042.847,3.7786048542473686e-28,0,0,0,0,5,1,-3.202,-5.332,22.141,normal,increase,30,5850,0,2,2.137,1920,1080,15.880431999999999,194,134692,177,157,131344,22375,0,4805.34,7208.01,7,0,8.265245,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,26645,0,0,0,44,0,0,0,2,42,118203,23789,191,23598,33,0,4,2,0,4,0,4,3130,0,229,6192,118091,5,0.005,0.009,1144.4274,5850,1087.186,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,203.967,4
2026-08-17T02:23:21.399Z,201116,recovery,3760.9910802775025,4300,3400,4310.886,4352.222,2.649908315069374e-30,0,0,0,0,5,1,1.104,-2.849,19.537,normal,increase,30,5880,0,2,2.137,1920,1080,15.956767999999999,194,135176,177,157,131344,22456,0,5173.064,7759.596,0,0,0,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,37412,0,0,0,44,0,0,0,2,42,118614,23871,191,23680,33,0,4,2,0,4,0,4,3146,0,229,6192,118509,5,0.004,0.007,1150.25669,5881,1092.952,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,204.967,4
2026-08-17T02:23:22.407Z,202124,recovery,4382.111111111111,4700,3400,4652.885,4697.5,1.858361577654955e-32,0,0,0,0,5,1,-1.383,-2.912,16.889,normal,increase,30,5911,0,2,2.137,1920,1080,16.032835,194,135724,177,157,131344,22547,0,5583.462,8375.193,5,0,5.391155,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,37412,0,0,0,44,0,0,0,2,42,119037,23956,191,23765,33,0,4,2,0,4,0,4,3162,0,229,6192,118922,5,0.004,0.008,1155.885202,5911,1098.532,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,205.967,4
2026-08-17T02:23:23.413Z,203130,recovery,4813.606361829025,5000,4700,5022.015,5070.17,1.303255563094379e-34,0,0,0,0,5,1,0.34,0.068,14.709,normal,increase,30,5941,0,2,2.137,1920,1080,16.110041,194,136310,177,157,131344,22645,0,6026.418,9039.627,9,0,8.804782,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,38117,0,0,0,44,0,0,0,2,42,119516,24052,191,23861,34,0,4,2,0,4,0,4,3178,0,229,6192,119400,5,0.005,0.008,1161.500899,5941,1104.1119999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,207,4
2026-08-17T02:23:24.420Z,204137,recovery,4884.989076464747,5400,4700,5420.43,5472.405,9.139637211396353e-37,0,0,0,0,5,1,-0.143,-2.344,12.608,normal,increase,30,5971,0,2,2.137,1920,1080,16.187403,194,136905,177,157,131344,22744,0,6504.516,9756.774,6,0,5.695323,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,38117,0,0,0,44,0,0,0,2,42,120003,24149,191,23958,34,0,4,2,0,4,0,4,3194,0,229,6192,119885,5,0.005,0.007,1167.133331,5971,1109.692,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,208,4
2026-08-17T02:23:25.431Z,205148,recovery,4815.897131552918,5900,4700,5850.455,5906.554,6.409561617953485e-39,0,0,0,0,5,1,0.227,-2.643,11.019,normal,increase,30,6001,0,2,2.137,1920,1080,16.261611,194,137493,177,157,131344,22842,0,7020.546,10530.819,0,0,0,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,32104,0,0,0,44,0,0,0,2,42,120496,24248,191,24057,34,0,4,2,0,4,0,4,3210,0,229,6192,120389,5,0.005,0.006,1172.7729849999998,6001,1115.272,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,209,4
2026-08-17T02:23:26.441Z,206158,recovery,5624.213861386139,6300,4700,6314.595,6375.635,4.4725605037019836e-41,0,0,0,0,5,1,0.047,-2.184,9.717,normal,increase,30,6032,0,2,2.137,1920,1080,16.354247,194,138169,177,157,131344,22955,0,7577.514,11366.271,3,0,2.200192,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,32104,0,0,0,44,0,0,0,2,42,120995,24348,191,24157,34,0,4,2,0,4,0,4,3226,0,229,6192,120874,5,0.005,0.008,1178.590383,6032,1121.038,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,210,4
2026-08-17T02:23:27.449Z,207166,recovery,6658.619047619048,6800,6300,6751.27,6825.8,3.15229654856017e-43,0,0,0,0,5,1,0.17,2.471,8.667,normal,increase,30,6062,0,2,2.137,1920,1080,16.43457,194,138950,177,157,131344,23085,0,8101.524,12152.286,25,0,18.166119,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,39758,0,0,0,44,0,0,0,2,42,121610,24471,191,24280,35,0,4,2,0,4,0,4,3242,0,229,6192,121498,5,0.005,0.008,1184.214137,6062,1126.618,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,211.033,4
2026-08-17T02:23:28.454Z,208171,recovery,7173.7950248756215,7300,6300,7263.17,7367.887,2.1996569936319497e-45,0,0,0,0,5,1,-0.961,-0.549,7.525,normal,increase,30,6092,0,2,2.137,1920,1080,16.516019999999997,194,139797,177,157,131344,23226,0,8715.804,13073.706,10,0,6.835087,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,39758,0,0,0,44,0,0,0,2,42,122268,24602,191,24411,35,0,4,2,0,4,0,4,3258,0,229,6192,122140,5,0.005,0.009,1189.8338609999998,6092,1132.1979999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,212.033,4
2026-08-17T02:23:29.462Z,209179,recovery,7491.81746031746,7800,7300,7839.389,7952.414,1.542603575278267e-47,0,0,0,0,5,1,0.032,-0.893,6.7,normal,increase,30,6122,0,2,2.137,1920,1080,16.603965,194,140682,178,158,131354,23373,0,9407.267,14110.901,0,0,0,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,53949,0,0,0,44,0,0,0,2,42,123000,24749,191,24558,36,0,4,2,0,4,0,4,3274,0,229,6192,122886,5,0.005,0.008,1195.58908,6123,1137.933,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,213.033,4
2026-08-17T02:23:30.470Z,210187,recovery,8002.706349206349,8000,7300,8000,8000,1.0818167547714733e-49,0,0,0,0,5,1,0.089,-1.877,6,normal,increase,30,6153,0,2,2.137,1920,1080,16.689186,194,141627,178,158,131354,23531,0,9600,14400,9,0,5.463332,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,53949,0,0,0,44,0,0,0,2,42,123756,24901,192,24709,36,0,4,2,0,4,0,4,3290,0,229,6192,123625,5,0.005,0.01,1201.181791,6153,1143.483,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,214.033,4
2026-08-17T02:23:31.476Z,211192,recovery,8383.992039800994,8000,8000,8000,8000,7.586702829294103e-52,0,0,0,0,5,1,0.493,0.161,6,normal,increase,30,6183,0,2,2.137,1920,1080,16.773913999999998,194,142609,178,158,131354,23694,0,9600,14400,32,0,20.317217,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,61185,0,0,0,44,0,0,0,2,42,124555,25060,192,24868,37,0,4,2,0,4,0,4,3306,0,229,6192,124437,5,0.005,0.01,1206.801827,6183,1149.0549999999998,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,215.033,4
2026-08-17T02:23:32.481Z,212198,recovery,9417.773359840954,8000,8000,8000,8000,5.320499942911117e-54,0,0,0,0,5,1,-1.144,-0.744,6,normal,increase,30,6213,0,2,2.137,1920,1080,16.869091,194,143699,178,158,131354,23876,0,9600,14400,0,0,0,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,61185,0,0,0,44,0,0,0,2,42,125366,25223,192,25031,37,0,4,2,0,4,0,4,3322,0,229,6192,125250,5,0.005,0.012,1212.4148189999999,6213,1154.627,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,216.067,4
2026-08-17T02:23:33.485Z,213202,recovery,8161.752988047809,8000,8000,8000,8000,3.731228213291051e-56,0,0,0,0,5,1,0.131,-0.547,7.476,normal,increase,30,6243,0,2,2.137,1920,1080,16.95197,194,144656,178,158,131354,24036,0,9600,14400,14,0,9.24722,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,66705,0,0,0,44,0,0,0,2,42,126265,25402,192,25210,37,0,4,2,0,4,0,4,3338,0,229,6192,126131,5,0.005,0.01,1218.000886,6243,1160.177,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,217.067,4
2026-08-17T02:23:34.490Z,214207,recovery,9236.983084577114,8000,8000,8000,8000,2.616683418671678e-58,0,0,0,0,5,1,-1.173,-2.28,6.695,normal,increase,30,6273,0,2,2.137,1920,1080,17.042237,194,145726,178,158,131354,24214,0,9600,14400,0,0,0,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,66705,0,0,0,44,0,0,0,2,42,127053,25560,192,25368,37,0,4,2,0,4,0,4,3354,0,229,6192,126936,5,0.005,0.012,1223.615717,6273,1165.734,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,218.067,4
2026-08-17T02:23:35.497Z,215214,recovery,8267.002979145978,8000,8000,8000,8000,1.835061197586738e-60,0,0,0,0,5,1,-1.611,-4.406,6.056,normal,increase,30,6304,0,2,2.137,1920,1080,17.132756,194,146691,178,158,131354,24375,0,9600,14400,27,0,17.827218,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,67512,0,0,0,44,0,0,0,2,42,127950,25739,192,25547,37,0,4,2,0,4,0,4,3370,0,229,6192,127829,5,0.005,0.01,1229.425411,6304,1171.469,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,219.067,4
2026-08-17T02:23:36.503Z,216220,recovery,8514.926441351889,8000,8000,8000,8000,1.2804966584942613e-62,0,0,0,0,5,1,0.021,-2.35,6,normal,increase,30,6334,0,2,2.137,1920,1080,17.221798,194,147691,178,158,131354,24541,0,9600,14400,0,0,0,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,67512,0,0,0,44,0,0,0,2,42,128750,25900,192,25708,37,0,4,2,0,4,0,4,3386,0,229,6192,128634,5,0.005,0.01,1235.048078,6334,1177.02,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,220.068,4
2026-08-17T02:23:37.508Z,217225,recovery,8465.40895522388,8000,8000,8000,8000,9.025043246867725e-65,0,0,0,0,5,1,1.404,0.161,6.159,normal,increase,30,6364,0,2,2.137,1920,1080,17.307714999999998,194,148681,178,158,131354,24706,0,9600,14400,14,0,9.294442,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,64535,0,0,0,44,0,0,0,2,42,129604,26070,192,25878,37,0,4,2,0,4,0,4,3402,0,229,6192,129470,5,0.005,0.01,1240.668628,6364,1182.6,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,221.068,4
2026-08-17T02:23:38.513Z,218230,recovery,8945.026865671642,8000,8000,8000,8000,6.329197697624575e-67,0,0,0,0,5,1,-0.956,-1.976,6,normal,increase,30,6394,0,2,2.137,1920,1080,17.395827999999998,194,149723,178,158,131354,24880,0,9600,14400,0,0,0,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,64535,0,0,0,44,0,0,0,2,42,130388,26227,192,26035,37,0,4,2,0,4,0,4,3418,0,229,6192,130272,5,0.005,0.011,1246.2864339999999,6394,1188.1799999999998,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,222.101,4
2026-08-17T02:23:39.518Z,219235,recovery,8248.549253731344,8000,8000,8000,8000,4.438620669160694e-69,0,0,0,0,5,1,-0.271,-3.185,6.214,normal,increase,30,6424,0,2,2.137,1920,1080,17.478066,194,150690,178,158,131354,25041,0,9600,14400,13,0,8.35222,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,67911,0,0,0,44,0,0,0,2,42,131265,26403,192,26211,37,0,4,2,0,4,0,4,3434,0,229,6192,131133,5,0.009,0.01,1251.901521,6424,1193.76,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,223.101,4
2026-08-17T02:23:40.523Z,220240,recovery,9199.570149253732,8000,8000,8000,8000,3.128375480707727e-71,0,0,0,0,5,1,-0.566,-0.12,6,normal,increase,30,6454,0,2,2.137,1920,1080,17.569520999999998,194,151757,178,158,131354,25219,0,9600,14400,0,0,0,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,67911,0,0,0,44,0,0,0,2,42,132061,26562,192,26370,37,0,4,2,0,4,0,4,3450,0,229,6192,131943,5,0.009,0.012,1257.732495,6455,1199.5259999999998,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,224.101,4
2026-08-17T02:23:41.530Z,221247,recovery,8172.877855014895,8000,8000,8000,8000,2.1939071479433013e-73,0,0,0,0,5,1,3.522,1.547,6,normal,increase,30,6485,0,2,2.137,1920,1080,17.655576,194,152720,178,158,131354,25380,0,9600,14400,15,0,9.714442,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,68113,0,0,0,44,0,0,0,2,42,132960,26741,192,26549,37,0,4,2,0,4,0,4,3466,0,229,6192,132828,5,0.009,0.011,1263.351443,6485,1205.106,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,225.101,4
2026-08-17T02:23:42.536Z,222253,recovery,8808.532803180915,8000,8000,8000,8000,1.538571249991968e-75,0,0,0,0,5,1,1.131,-0.826,6,normal,increase,30,6515,0,2,2.137,1920,1080,17.740040999999998,194,153750,178,158,131354,25551,0,9600,14400,19,0,12.163331,53.780388,52.663529,53.780388,37.067318,53.780388,63.675287,51.113293,68113,0,0,0,44,0,0,0,2,42,133760,26902,192,26710,37,0,4,2,0,4,0,4,3482,0,229,6192,133633,5,0.005,0.011,1269.001432,6515,1210.686,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,98.94.129.169,56986,udp,relay,98.94.129.169,56640,udp,0.2,Playing,226.101,4
