capturedAt,elapsedMilliseconds,phase,receivedBitrateKbps,twccTargetKbps,encoderTargetKbps,lossTargetKbps,delayTargetKbps,lossAverage,flexFECMediaPackets,flexFECRepairPackets,delayMeasurementMilliseconds,delayEstimateMilliseconds,delayThresholdMilliseconds,delayControllerUsage,delayControllerState,framesPerSecond,framesDecoded,framesDropped,totalDecodeTimeSeconds,packetsLost,packetsReceived,nackCount,retransmittedPacketsReceived,retransmittedBytesReceived,fecPacketsReceived,fecPacketsDiscarded,pacerTargetBitrateKbps,pacerPacingBitrateKbps,pacerQueuePackets,pacerQueueDrops,pacerQueueDelayMilliseconds,pacerMaximumQueueDelayMilliseconds,pacerMaximumPrimaryDelayMilliseconds,pacerMaximumRepairDelayMilliseconds,pacerMaximumRTXDelayMilliseconds,pacerMaximumFECDelayMilliseconds,pacerMaximumSustainedDelayMilliseconds,pacerMaximumAdmittedDelayMilliseconds,pacerKeyFrameReserveBytes,pacerMediaFramesDropped,pacerMediaBytesDropped,pacerRepairPacketsExpired,pacerRepairPacketsTrimmed,pacerRTXPacketsExpired,pacerFECPacketsExpired,pacerRTXPacketsTrimmed,pacerFECPacketsTrimmed,pacerSentPrimary,pacerSentRepair,pacerSentRTX,pacerSentFEC,adaptiveBitrateUpdates,adaptiveBitrateFailures,recoveryKeyFrameRequests,recoveryKeyFrameCoalesced,recoveryKeyFrameFailures,rtcpKeyFrameRequests,rtcpMalformedFeedback,staleBitrateCallbacks,twccFeedbackPackets,twccMalformedFeedback,twccPaddingStatuses,twccReportedLost,twccReportedStatuses,pliCount,currentRoundTripTimeSeconds,jitterSeconds,jitterBufferDelaySeconds,jitterBufferEmittedCount,jitterBufferTargetDelaySeconds,peerConnectionState,peerConnectionID,peerConnectionsCreated,iceConnectionState,iceRestartOffers,offersSent,localCandidatesSent,remoteCandidatesReceived,webSocketID,webSocketOpenCount,webSocketCloseCount,webSocketsCreated,webSocketState,localCandidateType,localCandidateAddress,localCandidatePort,localCandidateProtocol,remoteCandidateType,remoteCandidateAddress,remoteCandidatePort,remoteCandidateProtocol,playoutDelayHintSeconds
2026-08-16T13:40:06.804Z,152855,impaired,3122.2151394422312,2300,2000,2255.402,2284.575,0.0520520182887241,4,2,-30.339,1.904,54.498,normal,increase,30,4418,0,6.401586,310,98086,212,193,87365,32358,0,3383.103,3383.103,39,0,54.07815,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18581,0,0,74,429,74,0,6,423,69570,34595,226,,35,0,5,1,0,2,0,9,2379,0,242,3741,69135,3,0.298,0.032,925.587487,4418,830.596,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:07.809Z,153860,impaired,3114.1253731343286,2400,2000,2368.172,2470.374,0.009498583061925286,4,2,4.649,-7.781,52.698,normal,increase,30,4448,0,6.442786,317,98767,217,198,90797,32579,0,3552.258,3552.258,0,0,0,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18581,0,0,74,429,74,0,6,423,70020,34819,232,,35,0,5,1,0,2,0,9,2395,0,251,3753,69617,3,0.298,0.03,933.498469,4448,836.236,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:08.812Z,154863,impaired,2985.01296111665,2000,2000,2018.919,2020.919,0.0011992225679964775,4,2,-7.86,28.566,49.58,normal,increase,29,4477,0,6.484553999999999,322,99413,220,202,91642,32794,0,3028.379,3028.379,15,0,28.065174,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19211,0,0,74,429,74,0,6,423,70456,35041,236,,35,0,5,1,0,2,0,9,2411,0,258,3757,70057,3,0.298,0.031,941.6776179999999,4477,841.688,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:09.816Z,155867,impaired,2846.2709163346613,2100,2000,2074.698,2129.757,0.03022076186210349,4,2,-17.477,-26.13,61.568,normal,increase,30,4508,0,6.527247999999999,332,100024,232,210,96087,32994,0,3112.047,3112.047,27,0,47.809031,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19211,0,0,74,429,74,0,6,423,70884,35263,246,,35,0,5,1,0,2,0,9,2427,0,273,3768,70490,3,0.31,0.029,950.272623,4508,847.516,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:10.822Z,156873,impaired,3043.3876739562625,2200,2000,2218.278,2223.278,0.01822622260970605,4,2,11.159,-22.641,55.794,normal,increase,22,4530,0,6.560769,340,100695,240,219,99002,33215,0,3327.417,3327.417,8,0,18.666728,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18514,0,0,74,429,74,0,6,423,71324,35495,258,,35,0,5,1,0,2,0,9,2442,0,288,3782,70906,3,0.31,0.03,955.959477,4530,851.6519999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:11.827Z,157878,impaired,2903.98407960199,2300,2000,2269.573,2284.573,0.02315106936504341,4,2,3.671,-11.965,58.456,normal,increase,30,4560,0,6.601706999999999,346,101336,243,222,99486,33424,0,3404.36,3404.36,10,0,24.483892,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18514,0,0,74,429,74,0,6,423,71763,35718,261,,35,0,5,1,0,2,0,9,2459,0,308,3789,71383,3,0.31,0.03,964.62293,4560,857.2919999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:12.833Z,158884,impaired,3552.954274353877,2000,2000,2012,2023.321,0.014653678520820048,4,2,-12.688,19.279,54.798,normal,increase,30,4590,0,6.646115,349,102103,245,225,101362,33679,0,3018,3018,27,0,48.270362,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19282,0,0,74,429,74,0,6,423,72182,35932,264,,35,0,5,1,0,2,0,9,2475,0,308,3793,71886,3,0.269,0.031,974.632831,4590,862.932,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:13.837Z,159888,recovery,2936.262948207171,2100,2000,2056.456,2059.456,0.000015759552297352437,4,2,-23.591,-46.045,60.124,normal,increase,30,4620,0,6.687873,349,102739,245,225,101362,33891,0,3084.684,3084.684,30,0,50.266153,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19282,0,0,74,429,74,0,6,423,72619,36148,264,,35,0,5,1,0,2,0,9,2491,0,308,3793,72321,3,0.269,0.032,988.3968759999999,4620,868.572,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:14.841Z,160892,recovery,3073.067729083665,2100,2000,2141.644,2143.706,1.2523625024802176e-7,4,2,42.349,59.751,54.479,normal,increase,30,4650,0,6.732873,351,103421,246,225,101362,34119,0,3212.466,3212.466,25,0,36.373284,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18252,0,0,74,429,74,0,6,423,73052,36366,264,,35,0,5,1,0,2,0,9,2507,0,308,3793,72749,3,0.124,0.03,1001.774471,4650,874.212,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:15.847Z,161898,recovery,3042.5685884691848,2200,2000,2227.287,2238.077,0.0013401402034072232,4,2,7.971,-8.199,48.4,normal,increase,30,4681,0,6.776828,351,104075,247,226,101374,34336,0,3340.931,3340.931,10,0,24.218392,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18252,0,0,74,429,74,0,6,423,73496,36589,266,,35,0,5,1,0,2,0,9,2523,0,310,3796,73195,3,0.124,0.029,1016.256904,4681,880.04,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:16.853Z,162904,recovery,2910.640159045726,2300,2000,2331.41,2347.282,0.000008048852356683477,4,2,-13.561,-19.391,42.838,normal,increase,29,4710,0,6.819957,351,104717,247,226,101374,34550,0,3497.115,3497.115,11,0,25.378627,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19234,0,0,74,429,74,0,6,423,73921,36803,266,,35,0,5,1,0,2,0,9,2539,0,310,3796,73627,3,0.124,0.029,1030.152415,4710,885.492,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:17.857Z,163909,recovery,3109.834825870647,2400,2000,2405.488,2415.365,6.332529129405241e-8,4,2,32.397,50.668,37.941,normal,increase,39,4749,0,6.873866,351,105381,247,226,101374,34771,0,3608.232,3608.232,9,0,19.661705,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19234,0,0,74,429,74,0,6,423,74363,37023,266,,35,0,5,1,0,2,0,9,2555,0,310,3796,74063,3,0.091,0.027,1040.474019,4749,892.824,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:18.863Z,164914,recovery,3555.3671641791043,2600,2400,2580.693,2580.693,4.2243689506307264e-10,4,2,-1.992,-20.704,33.758,normal,increase,30,4779,0,6.920814,351,106087,247,226,101374,35007,0,3871.04,3871.04,13,0,27.035622,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18646,0,0,74,429,74,0,6,423,74822,37253,266,,36,0,6,1,0,2,0,9,2571,0,310,3796,74519,3,0.091,0.031,1046.685911,4779,898.4639999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:19.869Z,165920,recovery,3548.055666003976,2800,2400,2772.167,2786.283,2.8893745928408024e-12,4,2,2.556,-3.25,30.208,normal,increase,30,4809,0,6.964296999999999,351,106794,247,226,101374,35243,0,4158.251,4158.251,8,0,16.193343,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18646,0,0,74,429,74,0,6,423,75304,37493,266,,36,0,6,1,0,2,0,9,2587,0,310,3796,75003,3,0.085,0.03,1053.095365,4809,904.1039999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:20.874Z,166925,recovery,3362.4119402985075,3000,2400,2977.616,3004.779,2.130188047067002e-14,4,2,37.299,60.285,31.949,normal,increase,30,4839,0,7.011919,351,107480,247,226,101374,35471,0,4466.424,4466.424,0,0,0,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19740,0,0,74,429,74,0,6,423,75759,37721,266,,36,0,6,1,0,2,0,9,2603,0,310,3796,75459,3,0.085,0.029,1059.5581949999998,4839,909.7439999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:21.879Z,167930,recovery,3167.140298507463,2100,2000,2054.158,2081.208,1.464304589476934e-16,4,2,3.644,-22.572,32.312,normal,increase,30,4869,0,7.053684,351,108164,247,226,101374,35697,0,3081.237,3081.237,24,0,35.525974,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19740,0,0,74,431,74,0,6,425,76212,37947,266,,37,0,6,1,0,2,0,9,2619,0,310,3796,75921,3,0.085,0.031,1065.7693,4869,915.384,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:22.885Z,168936,recovery,2979.4194831013915,2300,2000,2251.505,2251.505,8.838663927490197e-19,4,2,-7.309,-20.906,29.852,normal,increase,30,4899,0,7.097314,351,108820,247,226,101374,35917,0,3377.258,3377.258,7,0,18.309935,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18611,0,0,74,431,74,0,6,425,76661,38171,266,,37,0,6,1,0,2,0,9,2635,0,310,3796,76362,3,0.101,0.03,1071.999663,4899,921.024,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:23.891Z,169942,recovery,3094.306163021869,2000,2000,2000,2002,7.685273089791484e-21,4,2,26.609,47.641,32.31,normal,increase,30,4929,0,7.138661,351,109478,247,226,101374,36135,0,3000,3000,9,0,23.090663,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18611,0,0,74,431,74,0,6,425,77096,38389,266,,37,0,6,1,0,2,0,9,2651,0,310,3796,76791,3,0.101,0.027,1078.88456,4930,926.852,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:24.895Z,170946,recovery,2985.537848605578,2100,2000,2063.596,2071.148,5.178296275251282e-23,4,2,-7.695,-18.238,28.985,normal,increase,30,4960,0,7.183567999999999,351,110139,247,226,101374,36349,0,3095.394,3095.394,32,0,65.012712,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19443,0,0,74,431,74,0,6,425,77516,38598,266,,37,0,6,1,0,2,0,9,2667,0,310,3796,77207,3,0.101,0.031,1084.609127,4960,932.492,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:25.901Z,171952,recovery,2937.0497017892644,2000,2000,2027.529,2053.851,3.420019605864247e-25,4,2,-1.729,-22.503,35.028,normal,increase,29,4989,0,7.223180999999999,351,110774,247,226,101374,36559,0,3041.294,3041.294,27,0,47.506075,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19443,0,0,74,445,74,0,6,439,77952,38803,266,,37,0,6,1,0,2,0,9,2683,0,310,3796,77655,3,0.133,0.03,1090.575236,4989,937.944,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:26.906Z,172958,recovery,3076.4532803180914,2200,2000,2176.486,2178.486,2.214034617198047e-27,4,2,-7.366,12.91,31.326,normal,increase,30,5019,0,7.266133,351,111446,247,226,101374,36783,0,3264.729,3264.729,17,0,23.181087,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,16771,0,0,74,445,74,0,6,439,78387,39019,266,,37,0,6,1,0,2,0,9,2700,0,310,3796,78105,3,0.133,0.031,1096.712428,5019,943.584,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:27.912Z,173963,recovery,3090.809950248756,2300,2000,2288.607,2304.991,1.5372370101258488e-29,4,2,11.239,8.574,28.276,normal,increase,30,5050,0,7.309632,351,112099,247,226,101374,37000,0,3432.911,3432.911,9,0,20.560972,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,16771,0,0,74,445,74,0,6,439,78832,39241,266,,37,0,6,1,0,2,0,9,2716,0,310,3796,78544,3,0.103,0.031,1103.961216,5050,949.4119999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:28.918Z,174969,recovery,2971.9602385685885,2000,2000,2037.912,2042.216,1.4920586963593988e-31,4,2,-2.752,-16.222,27.98,normal,increase,30,5080,0,7.3520069999999995,351,112742,247,226,101374,37215,0,3056.868,3056.868,0,0,0,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18578,0,0,74,445,74,0,6,439,79258,39455,266,,39,0,6,1,0,2,0,9,2731,0,310,3796,78959,3,0.103,0.031,1110.807249,5080,955.0519999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:29.924Z,175976,recovery,3143.6425024826217,2200,2000,2185.648,2215.454,7.5226022404311445e-34,4,2,0.814,-14.2,30.491,normal,increase,30,5110,0,7.395162999999999,351,113430,247,226,101374,37443,0,3278.472,3278.472,8,0,18.325605,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18578,0,0,74,445,74,0,6,439,79709,39681,266,,39,0,6,1,0,2,0,9,2748,0,310,3796,79423,3,0.103,0.029,1117.736604,5110,960.692,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:30.928Z,176980,recovery,3007.195219123506,2300,2000,2340.013,2365.801,5.275546662538902e-36,4,2,-7.242,-17.942,32.434,normal,increase,30,5140,0,7.436211999999999,351,114083,247,226,101374,37661,0,3510.02,3510.02,18,0,19.218114,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19254,0,0,74,445,74,0,6,439,80132,39893,266,,39,0,6,1,0,2,0,9,2764,0,310,3796,79860,3,0.108,0.029,1124.691769,5140,966.332,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:31.933Z,177984,recovery,3058.8525896414344,2500,2000,2508.644,2535.309,3.755616649690557e-38,4,2,-0.419,-14.037,31.672,normal,increase,30,5170,0,7.4788559999999995,351,114732,247,226,101374,37877,0,3762.966,3762.966,7,0,14.565102,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19254,0,0,74,445,74,0,6,439,80580,40116,266,,39,0,6,1,0,2,0,9,2780,0,310,3796,80290,3,0.108,0.028,1131.834971,5170,971.972,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:32.938Z,178989,recovery,3357.6676616915424,2600,2300,2608.941,2622.161,2.7004614847358405e-40,4,2,20.97,44.235,34.248,normal,increase,29,5200,0,7.521580999999999,351,115422,247,226,101374,38107,0,3913.412,3913.412,7,0,14.965966,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18561,0,0,74,445,74,0,6,439,81028,40341,266,,40,0,6,1,0,2,0,9,2796,0,310,3796,80743,3,0.108,0.028,1139.208688,5201,977.8,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:33.943Z,179994,recovery,2992.1990049751244,2100,2000,2072.624,2092.014,2.456144550612937e-42,4,2,13.434,13.427,38.634,normal,increase,30,5231,0,7.566502,351,116061,247,226,101374,38321,0,3108.936,3108.936,25,0,38.122351,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18561,0,0,74,445,74,0,6,439,81458,40555,266,,41,0,6,1,0,2,0,9,2811,0,310,3796,81151,3,0.089,0.029,1146.048847,5231,983.4399999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:34.948Z,180999,recovery,2970.276616915423,2000,2000,2023.265,2037.674,1.78383055747607e-44,4,2,-21.086,2.94,39.79,normal,increase,30,5261,0,7.607844999999999,351,116707,247,226,101374,38532,0,3034.898,3034.898,23,0,35.52804,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,17560,0,0,74,452,74,0,6,446,81888,40762,266,,41,0,6,1,0,2,0,9,2827,0,310,3796,81586,3,0.089,0.031,1152.759096,5261,989.0799999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:35.953Z,182004,recovery,2955.4149253731343,2000,2000,2015.654,2022.551,0.03828928600436973,4,2,11.657,2.921,43.464,normal,increase,30,5291,0,7.650746,355,117348,249,230,101422,38741,0,3023.481,3023.481,10,0,27.306267,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,17560,0,0,74,454,74,0,6,448,82335,40988,270,,41,0,6,1,0,2,0,9,2843,0,310,3800,82013,3,0.104,0.031,1159.652891,5291,994.7199999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:36.959Z,183010,recovery,2946.831013916501,2100,2000,2096.271,2104.765,0.0010510773320925133,4,2,-2.787,-7.027,38.908,normal,increase,30,5321,0,7.692265,355,118012,249,230,101422,38962,0,3144.407,3144.407,21,0,35.608609,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18588,0,0,74,454,74,0,6,448,82756,41203,274,,41,0,6,1,0,2,0,9,2859,0,312,3804,82459,3,0.104,0.029,1166.538485,5321,1000.3599999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:37.964Z,184015,recovery,3151.6417910447763,2200,2000,2161.881,2187.817,0.000005598904466979007,4,2,-6.878,-16.466,40.896,normal,increase,30,5351,0,7.735842,355,118682,249,230,101422,39186,0,3242.822,3242.822,9,0,23.332761,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18588,0,0,74,454,74,0,6,448,83203,41426,274,,41,0,6,1,0,2,0,9,2876,0,312,3804,82925,3,0.104,0.03,1173.676402,5351,1006,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:38.969Z,185021,recovery,2942.2982107355865,2300,2000,2288.482,2300.414,3.9068879395540373e-8,4,2,-12.054,1.037,35.694,normal,increase,30,5381,0,7.77797,355,119329,249,230,101422,39402,0,3432.723,3432.723,10,0,23.587098,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19790,0,0,74,454,74,0,6,448,83632,41640,274,,41,0,6,1,0,2,0,9,2892,0,312,3804,83361,3,0.082,0.029,1180.899575,5381,1011.64,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:39.975Z,186026,recovery,2900.855721393035,2100,2000,2072.184,2072.184,2.712610131948789e-10,4,2,-6.027,-26.236,38.473,normal,increase,30,5411,0,7.821104999999999,355,119950,249,230,101422,39608,0,3108.276,3108.276,24,0,42.870751,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19790,0,0,74,454,74,0,6,448,84062,41856,274,,41,0,6,1,0,2,0,9,2908,0,312,3804,83787,3,0.082,0.031,1188.009709,5411,1017.28,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:40.980Z,187032,recovery,3023.1809145129223,2100,2000,2056.378,2056.378,2.5044809454733757e-12,4,2,2.924,-11.68,41.506,normal,increase,30,5441,0,7.863364,355,120625,249,230,101422,39826,0,3084.567,3084.567,10,0,25.862942,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18528,0,0,74,464,74,0,6,458,84503,42066,274,,41,0,6,1,0,2,0,9,2923,0,312,3804,84198,3,0.103,0.031,1194.885936,5441,1022.92,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:41.986Z,188037,recovery,3125.4766169154227,2100,2000,2133.949,2137.949,1.8280534124298952e-14,4,2,-3.742,-10.341,36.586,normal,increase,30,5472,0,7.908665,355,121296,249,230,101422,40050,0,3200.924,3200.924,10,0,24.655376,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18528,0,0,74,464,74,0,6,458,84944,42287,274,,41,0,6,1,0,2,0,9,2939,0,312,3804,84623,3,0.103,0.03,1202.2448689999999,5472,1028.748,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:42.991Z,189042,recovery,3022.5990049751244,2200,2000,2239.183,2262.045,9.449926565612293e-17,4,2,3.692,-18.711,32.105,normal,increase,30,5502,0,7.950743999999999,355,121961,249,230,101422,40272,0,3358.775,3358.775,10,0,24.83762,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19226,0,0,74,464,74,0,6,458,85379,42504,274,,41,0,6,1,0,2,0,9,2956,0,312,3804,85104,3,0.103,0.028,1209.57487,5502,1034.388,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:43.995Z,190046,recovery,2921.9282868525897,2100,2000,2060.698,2081.098,8.638052537256319e-19,4,2,-17.252,-21.836,32.848,normal,increase,30,5532,0,7.994719,355,122604,249,230,101422,40486,0,3091.047,3091.047,25,0,36.859989,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19226,0,0,74,464,74,0,6,458,85808,42719,274,,41,0,6,1,0,2,0,9,2971,0,312,3804,85508,3,0.094,0.03,1216.787822,5532,1040.028,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:45.000Z,191051,recovery,2952.8119402985076,2200,2000,2219.897,2225.488,6.0275904827592384e-21,4,2,23.735,45.189,29.464,normal,increase,30,5562,0,8.037104,358,123257,251,233,103750,40702,0,3329.846,3329.846,9,0,23.025685,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18515,0,0,74,464,74,0,6,458,86251,42940,274,,41,0,6,1,0,2,0,9,2987,0,312,3804,85931,3,0.094,0.029,1224.0660129999999,5562,1045.668,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:46.005Z,192056,recovery,2899.733333333333,2100,2000,2055.392,2087.112,0.0040238885888851045,4,2,6.822,-11.665,33.854,normal,increase,30,5592,0,8.081874,358,123880,251,233,103750,40910,0,3083.088,3083.088,31,0,56.151481,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,18515,0,0,74,465,74,0,6,459,86672,43155,279,,41,0,6,1,0,2,0,10,3003,0,314,3809,86372,3,0.094,0.03,1230.860028,5592,1051.308,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
2026-08-16T13:40:47.012Z,193063,recovery,3115.5511420059584,2200,2000,2220.158,2249.914,0.00003056953805516943,4,2,4.353,-3.612,30.496,normal,increase,30,5622,0,8.123296999999999,358,124578,251,233,103750,41143,0,3330.237,3330.237,7,0,19.417233,221.776209,185.158583,221.776209,221.776209,129.346875,161.103974,144.037314,19218,0,0,74,465,74,0,6,459,87121,43380,279,,41,0,6,1,0,2,0,10,3019,0,314,3809,86822,3,0.108,0.029,1237.957978,5622,1056.9479999999999,connected,1,1,connected,1,2,2,2,1,1,0,1,1,relay,13.39.92.37,56791,udp,relay,13.39.92.37,56505,udp,0.2
