capturedAt,elapsedMilliseconds,phase,receivedBitrateKbps,twccTargetKbps,encoderTargetKbps,lossTargetKbps,delayTargetKbps,lossAverage,flexFECMediaPackets,flexFECRepairPackets,delayMeasurementMilliseconds,delayEstimateMilliseconds,delayThresholdMilliseconds,delayControllerUsage,delayControllerState,framesPerSecond,framesDecoded,framesDropped,totalDecodeTimeSeconds,packetsLost,packetsReceived,nackCount,retransmittedPacketsReceived,retransmittedBytesReceived,fecPacketsReceived,fecPacketsDiscarded,pacerTargetBitrateKbps,pacerPacingBitrateKbps,pacerQueuePackets,pacerQueueDrops,pacerQueueDelayMilliseconds,pacerMaximumQueueDelayMilliseconds,pacerMaximumPrimaryDelayMilliseconds,pacerMaximumRepairDelayMilliseconds,pacerMaximumRTXDelayMilliseconds,pacerMaximumFECDelayMilliseconds,pacerMaximumSustainedDelayMilliseconds,pacerMaximumAdmittedDelayMilliseconds,pacerKeyFrameReserveBytes,pacerMediaFramesDropped,pacerMediaBytesDropped,pacerRepairPacketsExpired,pacerRepairPacketsTrimmed,pacerRTXPacketsExpired,pacerFECPacketsExpired,pacerRTXPacketsTrimmed,pacerFECPacketsTrimmed,pacerSentPrimary,pacerSentRepair,pacerSentRTX,pacerSentFEC,adaptiveBitrateUpdates,adaptiveBitrateFailures,recoveryKeyFrameRequests,recoveryKeyFrameCoalesced,recoveryKeyFrameFailures,rtcpKeyFrameRequests,rtcpMalformedFeedback,staleBitrateCallbacks,twccFeedbackPackets,twccMalformedFeedback,twccPaddingStatuses,twccReportedLost,twccReportedStatuses,pliCount,currentRoundTripTimeSeconds,jitterSeconds,jitterBufferDelaySeconds,jitterBufferEmittedCount,jitterBufferTargetDelaySeconds,peerConnectionState,peerConnectionID,peerConnectionsCreated,iceConnectionState,iceRestartOffers,offersSent,localCandidatesSent,remoteCandidatesReceived,webSocketID,webSocketOpenCount,webSocketCloseCount,webSocketsCreated,webSocketState,localCandidateType,localCandidateAddress,localCandidatePort,localCandidateProtocol,remoteCandidateType,remoteCandidateAddress,remoteCandidatePort,remoteCandidateProtocol,playoutDelayHintSeconds
2026-08-16T13:31:39.331Z,49341,constrained,5709.978109452736,4500,4200,4485.659,4550.33,0,4,2,-13.149,-11.738,37.943,normal,increase,30,1598,0,3.0796509999999997,0,71699,0,0,0,23877,0,6728.489,6728.489,17,0,23.275349,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,48036,0,0,0,33,0,0,0,33,47545,23739,0,,10,0,1,0,0,1,0,0,848,0,0,0,47492,1,0.053,0.027,317.32028199999996,1598,300.438,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:40.337Z,50347,constrained,5920.819085487077,4800,4200,4841.149,4911.702,0,4,2,-0.772,15.348,33.293,normal,increase,30,1628,0,3.1331849999999997,0,72648,0,0,0,24193,0,7261.724,7261.724,16,0,20.576923,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,48036,0,0,0,33,0,0,0,33,48162,24047,0,,10,0,1,0,0,1,0,0,864,0,0,0,48100,1,0.053,0.028,322.144178,1628,306.078,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:41.342Z,51352,constrained,5826.587064676617,5200,4700,5225.216,5300.55,0,4,2,24.145,41.347,34.495,normal,increase,30,1658,0,3.183643,0,73581,0,0,0,24504,0,7837.824,7837.824,13,0,15.481844,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,11505,0,0,0,33,0,0,0,33,48814,24373,0,,11,0,1,0,0,1,0,0,880,0,0,0,48756,1,0.056,0.029,326.76120099999997,1658,311.71799999999996,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:42.348Z,52358,constrained,4735.8648111332,3500,3400,3495.115,3545.506,0,4,2,6.492,6.694,33.955,normal,increase,30,1688,0,3.23333,0,74403,0,0,0,24779,0,5242.673,5242.673,0,0,0,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,11505,0,0,0,33,0,0,0,33,49371,24651,0,,12,0,1,0,0,1,0,0,896,0,0,0,49328,1,0.056,0.03,331.432842,1688,317.358,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:43.353Z,53363,constrained,4245.4606965174125,2500,2500,2538.974,2540.974,0,4,2,-11.262,7.392,37.914,normal,increase,30,1718,0,3.2787699999999997,0,75170,0,0,0,25032,0,3808.461,3808.461,12,0,28.500743,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,11612,0,0,0,36,0,0,0,36,49923,24924,0,,13,0,1,0,0,1,0,0,912,0,0,0,49875,1,0.056,0.029,335.92715699999997,1718,322.998,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:44.358Z,54368,constrained,3885.054726368159,2600,2500,2618.663,2658.24,0,4,2,6.976,13.109,37.367,normal,increase,30,1748,0,3.324877,0,75905,0,0,0,25277,0,3927.995,3927.995,30,0,48.804529,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,11612,0,0,0,36,0,0,0,36,50395,25160,0,,13,0,1,0,0,1,0,0,928,0,0,0,50348,1,0.056,0.031,339.861175,1748,328.638,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:45.365Z,55374,constrained,3560.6361829025846,2800,2500,2760.04,2792.321,0,4,2,1.255,-17.47,39.466,normal,increase,30,1778,0,3.368206,0,76618,0,0,0,25514,0,4140.06,4140.06,10,0,21.037371,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,11782,0,0,0,36,0,0,0,36,50875,25400,0,,13,0,1,0,0,1,0,0,944,0,0,0,50827,1,0.056,0.027,344.434395,1778,334.27799999999996,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:46.371Z,56380,constrained,3882.1868787276344,3000,2500,2971.008,3013.842,0,4,2,-6.234,-30.614,36.722,normal,increase,30,1809,0,3.417383,0,77350,0,0,0,25758,0,4456.512,4456.512,9,0,18.313871,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,11782,0,0,0,36,0,0,0,36,51356,25641,0,,13,0,1,0,0,1,0,0,960,0,0,0,51307,1,0.056,0.028,349.200941,1809,340.106,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:47.376Z,57386,constrained,4175.06958250497,3100,3000,3090.47,3104.128,0,4,2,23.888,28.685,36.672,normal,increase,28,1837,0,3.459956,0,78109,0,0,0,26012,0,4635.705,4635.705,15,0,27.730837,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,13708,0,0,0,36,0,0,0,36,51852,25890,0,,14,0,1,0,0,1,0,0,976,0,0,0,51804,1,0.06,0.029,353.745662,1837,345.37,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:48.382Z,58392,constrained,3081.5109343936383,2000,2000,2022.225,2032.57,0,4,2,1.675,7.449,48.153,normal,increase,30,1867,0,3.504952,0,78749,0,0,0,26223,0,3033.338,3033.338,19,0,32.526534,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,13708,0,0,0,39,0,0,0,39,52333,26127,0,,16,0,1,0,0,1,0,0,992,0,0,0,52284,1,0.06,0.03,359.859022,1867,351.01,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:49.388Z,59398,constrained,3031.4353876739565,2200,2000,2162.638,2194.154,0,4,2,-22.397,-16.612,47.215,normal,increase,30,1897,0,3.5463389999999997,0,79423,0,0,0,26447,0,3243.957,3243.957,9,0,24.074298,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,13862,0,0,0,39,0,0,0,39,52772,26345,0,,16,0,1,0,0,1,0,0,1008,0,0,0,52713,1,0.082,0.03,366.215394,1897,356.65,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:50.394Z,60403,constrained,3051.4228855721394,2300,2000,2334.203,2367.855,0,4,2,23.672,51.994,44.593,normal,increase,30,1927,0,3.5900149999999997,0,80077,0,0,0,26665,0,3501.305,3501.305,9,0,22.556155,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,13862,0,0,0,39,0,0,0,39,53215,26567,0,,16,0,1,0,0,1,0,0,1024,0,0,0,53156,1,0.082,0.031,372.44879399999996,1927,362.28999999999996,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:51.400Z,61409,constrained,2977.0178926441354,2000,2000,2039.34,2048.601,0,4,2,-23.441,-12.395,50.843,normal,increase,30,1957,0,3.6315459999999997,0,80737,0,0,0,26885,0,3059.01,3059.01,28,0,51.11195,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,19760,0,0,0,39,0,0,0,39,53630,26775,0,,18,0,1,0,0,1,0,0,1040,0,0,0,53576,1,0.082,0.031,378.288878,1957,367.93,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:52.405Z,62415,constrained,2920.683896620278,2100,2000,2086.164,2097.669,0,4,2,-14.048,-5.132,49.513,normal,increase,30,1987,0,3.674377,0,81367,0,0,0,27095,0,3129.246,3129.246,19,0,25.961513,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,19760,0,0,0,39,0,0,0,39,54074,26997,0,,18,0,1,0,0,1,0,0,1056,0,0,0,54027,1,0.083,0.03,384.33819,1987,373.57,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:53.411Z,63421,constrained,2940.333996023857,2000,2000,2026.603,2050.095,0,4,2,-4.632,6.182,61.436,normal,increase,30,2017,0,3.716119,0,82023,0,0,0,27313,0,3039.905,3039.905,21,0,37.782747,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,20212,0,0,0,41,0,0,0,41,54508,27211,0,,18,0,1,0,0,1,0,0,1072,0,0,0,54442,1,0.083,0.032,389.637212,2017,379.21,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:54.418Z,64428,constrained,3078.188679245283,2100,2000,2105.179,2120.813,0,4,2,11.757,60.99,59.701,normal,increase,30,2047,0,3.759219,0,82690,1,2,562,27535,0,3157.769,3157.769,9,0,21.539253,129.233792,129.233792,99.903292,0,99.903292,120.840408,105.064768,20212,0,0,0,41,0,0,0,41,54948,27433,0,,18,0,1,0,0,1,0,0,1088,0,0,0,54873,1,0.083,0.031,395.09223599999996,2047,384.84999999999997,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:55.424Z,65433,constrained,2972.155223880597,2200,2000,2177.688,2200.066,0,4,2,3.584,7.082,53.11,normal,increase,30,2077,0,3.800455,0,83348,1,2,562,27754,0,3266.532,3266.532,7,0,19.857142,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,20645,0,0,0,41,0,0,0,41,55377,27649,2,,18,0,1,0,0,1,0,0,1104,0,0,0,55307,1,0.119,0.031,401.101561,2077,390.49,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:56.430Z,66439,constrained,3031.1491053677933,2300,2300,2266.287,2292.245,0,4,2,-5.545,-20.763,46.722,normal,increase,30,2108,0,3.845093,0,83995,1,2,562,27969,0,3399.431,3399.431,8,0,21.012924,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,20645,0,0,0,41,0,0,0,41,55821,27871,2,,19,0,1,0,0,1,0,0,1120,0,0,0,55752,1,0.119,0.031,407.306426,2108,396.318,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:57.435Z,67444,constrained,3407.8567164179103,2400,2300,2394.994,2429.524,0,4,2,6.1,-11.464,42.768,normal,increase,30,2138,0,3.88768,0,84701,1,2,562,28205,0,3592.491,3592.491,0,0,0,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,16366,0,0,0,41,0,0,0,41,56265,28093,2,,19,0,1,0,0,1,0,0,1136,0,0,0,56204,1,0.135,0.032,413.03261699999996,2138,401.95799999999997,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:58.440Z,68449,constrained,3417.4646766169153,2600,2300,2584.797,2621.861,0,4,2,9.809,-2.205,37.675,normal,increase,29,2167,0,3.930887,0,85383,1,2,562,28433,0,3877.196,3877.196,10,0,22.044789,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,16366,0,0,0,41,0,0,0,41,56732,28325,2,,19,0,1,0,0,1,0,0,1152,0,0,0,56664,1,0.135,0.03,418.678135,2167,407.40999999999997,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:31:59.448Z,69457,constrained,3325.595238095238,2800,2300,2789.857,2830.296,0,4,2,-5.885,-3.165,34.189,normal,increase,30,2198,0,3.9743489999999997,0,86092,1,2,562,28669,0,4184.786,4184.786,8,0,16.237864,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,20784,0,0,0,41,0,0,0,41,57192,28555,2,,19,0,1,0,0,1,0,0,1168,0,0,0,57117,1,0.135,0.03,424.833324,2198,413.238,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:00.453Z,70463,constrained,3436.3737574552683,3000,2300,3011.415,3055.066,0,4,2,-5.677,-9.799,34.911,normal,increase,30,2228,0,4.019126,0,86762,1,2,562,28892,0,4517.123,4517.123,6,0,11.641034,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,20784,0,0,0,41,0,0,0,41,57652,28787,2,,19,0,1,0,0,1,0,0,1184,0,0,0,57578,1,0.122,0.031,430.62231399999996,2228,418.878,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:01.459Z,71469,constrained,3234.7912524850894,2000,2000,2000,2021.196,0,4,2,-1.353,-19.083,50.068,normal,increase,30,2258,0,4.0609519999999995,0,87458,1,2,562,29123,0,3000,3000,34,0,63.039989,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,25836,0,0,0,41,0,0,0,41,58111,29015,2,,21,0,1,0,0,1,0,0,1200,0,0,0,58035,1,0.122,0.031,435.44224299999996,2258,424.518,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:02.464Z,72474,constrained,3080.326368159204,2200,2000,2150.536,2181.54,0,4,2,-2.072,1.277,57.417,normal,increase,30,2288,0,4.10504,0,88131,1,2,562,29349,0,3225.804,3225.804,28,0,47.831789,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,25836,0,0,0,41,0,0,0,41,58555,29236,2,,21,0,1,0,0,1,0,0,1216,0,0,0,58491,1,0.122,0.031,440.902087,2288,430.15799999999996,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:03.469Z,73479,constrained,2884.744278606965,2300,2000,2320.964,2354.426,0,4,2,-10.446,-16.563,55.1,normal,increase,30,2318,0,4.147533,0,88765,1,2,562,29559,0,3481.446,3481.446,9,0,21.820813,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,20302,0,0,0,41,0,0,0,41,58983,29451,2,,21,0,1,0,0,1,0,0,1232,0,0,0,58916,1,0.133,0.031,447.237637,2318,435.798,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:04.475Z,74484,constrained,3090.801990049751,2500,2000,2505.284,2541.403,0,4,2,10.993,12.684,50.097,normal,increase,30,2348,0,4.190621,0,89433,1,2,562,29783,0,3757.926,3757.926,6,0,12.660172,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,20302,0,0,0,41,0,0,0,41,59420,29671,2,,21,0,1,0,0,1,0,0,1248,0,0,0,59353,1,0.133,0.031,453.694142,2349,441.626,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:05.481Z,75490,constrained,3354.1868787276344,2700,2300,2704.032,2743.017,0,4,2,-2.279,4.037,47.111,normal,increase,30,2379,0,4.235778,0,90124,1,2,562,30013,0,4056.048,4056.048,0,0,0,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,11718,0,0,0,41,0,0,0,41,59860,29891,2,,22,0,1,0,0,1,0,0,1264,0,0,0,59790,1,0.118,0.031,459.69521499999996,2379,447.26599999999996,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:06.486Z,76495,constrained,3318.774129353234,2900,2300,2918.548,2960.854,0,4,2,4.001,9.044,41.8,normal,increase,30,2409,0,4.282311,0,90802,1,2,562,30237,0,4377.822,4377.822,8,0,15.224006,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,11718,0,0,0,41,0,0,0,41,60328,30124,2,,22,0,1,0,0,1,0,0,1280,0,0,0,60254,1,0.118,0.031,465.87064,2409,452.906,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:07.495Z,77504,constrained,2975.4053518334986,2000,2000,2019.615,2037.793,0,4,2,14.852,-16.139,41.063,normal,increase,30,2439,0,4.324228,0,91457,1,2,562,30455,0,3029.423,3029.423,22,0,35.486617,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,12249,0,0,0,43,0,0,0,43,60756,30335,2,,23,0,1,0,0,1,0,0,1296,0,0,0,60697,1,0.118,0.031,471.96187699999996,2439,458.546,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:08.500Z,78510,constrained,3055.666003976143,2200,2000,2168.195,2199.454,0,4,2,-6.788,-4.863,37.687,normal,increase,30,2469,0,4.368187,0,92112,1,2,562,30674,0,3252.293,3252.293,21,0,35.35966,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,12249,0,0,0,43,0,0,0,43,61200,30557,2,,23,0,1,0,0,1,0,0,1312,0,0,0,61136,1,0.122,0.031,477.81941,2469,464.186,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:09.508Z,79517,constrained,2934.1251241310824,2000,2000,2000,2010.181,0,4,2,-1.084,7.031,37.311,normal,increase,30,2500,0,4.411464,0,92765,1,2,562,30887,0,3000,3000,11,0,25.103995,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,17006,0,0,0,45,0,0,0,45,61631,30771,2,,23,0,1,0,0,1,0,0,1328,0,0,0,61566,1,0.122,0.031,484.38955599999997,2500,470.01399999999995,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:10.514Z,80524,constrained,2969.0407149950347,2100,2000,2051.39,2074.389,0,4,2,4.865,-18.47,33.328,normal,increase,29,2529,0,4.453259,0,93410,1,2,562,31097,0,3077.085,3077.085,21,0,32.833659,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,17006,0,0,0,49,0,0,0,49,62060,30982,2,,23,0,1,0,0,1,0,0,1344,0,0,0,62002,1,0.122,0.032,490.23563199999995,2529,475.46599999999995,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:11.520Z,81530,constrained,2918.719681908549,2100,2000,2054.73,2084.352,0,4,2,1.434,6.674,36.318,normal,increase,30,2559,0,4.495852999999999,0,94053,1,2,562,31311,0,3082.095,3082.095,0,0,0,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,19402,0,0,0,57,0,0,0,57,62487,31187,2,,23,0,1,0,0,1,0,0,1360,0,0,0,62426,1,0.123,0.032,496.540641,2559,481.106,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:12.525Z,82535,constrained,2969.8149253731344,2000,2000,2049.311,2072.942,0,4,2,-0.437,23.443,41.476,normal,increase,30,2590,0,4.540869,0,94695,1,2,562,31525,0,3073.967,3073.967,24,0,37.889795,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,19402,0,0,0,59,0,0,0,59,62918,31401,2,,23,0,1,0,0,1,0,0,1376,0,0,0,62848,1,0.123,0.03,502.664563,2590,486.93399999999997,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:13.531Z,83540,constrained,3072.899502487562,2200,2000,2205.763,2237.391,0,4,2,-10.006,4.274,40.857,normal,increase,30,2620,0,4.5828109999999995,0,95353,1,2,562,31743,0,3308.645,3308.645,8,0,20.702129,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,19404,0,0,0,59,0,0,0,59,63361,31623,2,,23,0,1,0,0,1,0,0,1392,0,0,0,63290,1,0.128,0.03,508.95657,2620,492.57399999999996,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:14.535Z,84545,constrained,3253.118407960199,2400,2000,2380.932,2415.258,0,4,2,-14.777,-21.636,36.739,normal,increase,30,2650,0,4.627075,0,96023,1,2,562,31967,0,3571.398,3571.398,5,0,11.585378,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,19404,0,0,0,59,0,0,0,59,63795,31839,2,,23,0,1,0,0,1,0,0,1408,0,0,0,63722,1,0.128,0.031,515.176237,2650,498.214,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:15.542Z,85551,constrained,3511.6500994035787,2600,2400,2569.815,2607.065,0,4,2,-18.61,6.541,37.886,normal,increase,30,2680,0,4.670929999999999,0,96738,1,2,562,32205,0,3854.723,3854.723,13,0,28.133791,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,23545,0,0,0,59,0,0,0,59,64252,32068,2,,24,0,1,0,0,1,0,0,1424,0,0,0,64177,1,0.128,0.031,521.31596,2680,503.854,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:16.547Z,86557,constrained,3165.773359840954,2000,2000,2000,2003,0,4,2,-22.731,4.793,35.876,normal,increase,30,2710,0,4.715287,0,97404,1,2,562,32426,0,3000,3000,9,0,25.730662,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,23545,0,0,0,61,0,0,0,61,64723,32301,2,,25,0,1,0,0,1,0,0,1440,0,0,0,64646,1,0.135,0.032,527.255964,2710,509.49399999999997,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:17.554Z,87564,constrained,2964.846077457795,2100,2000,2064.483,2090.544,0,4,2,1.532,-29.476,39.098,normal,increase,29,2740,0,4.756631,0,98068,1,2,562,32647,0,3096.725,3096.725,9,0,25.247314,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,18976,0,0,0,61,0,0,0,61,65156,32519,2,,25,0,1,0,0,1,0,0,1456,0,0,0,65090,1,0.135,0.031,533.732111,2741,515.322,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:18.560Z,88569,constrained,3042.3960199004973,2200,2000,2177.312,2208.702,0,4,2,-1.947,-2.516,34.536,normal,increase,30,2771,0,4.802181,0,98715,1,2,562,32861,0,3265.968,3265.968,7,0,18.741149,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,18976,0,0,0,61,0,0,0,61,65594,32737,2,,25,0,1,0,0,1,0,0,1472,0,0,0,65522,1,0.135,0.03,540.129946,2771,520.962,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:19.566Z,89575,constrained,2861.900596421471,2000,2000,2014.603,2025.248,0,4,2,-4.82,6.248,39.946,normal,increase,30,2801,0,4.843934,0,99355,2,3,1354,33075,0,3021.905,3021.905,0,0,0,129.233792,129.233792,99.903292,5.328166,99.903292,120.840408,105.064768,12883,0,0,0,63,0,0,0,63,66008,32943,2,,25,0,1,0,0,1,0,0,1488,0,0,0,65949,1,0.121,0.031,546.498924,2801,526.602,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:20.571Z,90580,constrained,3098.1094527363184,2100,2000,2149.381,2155.883,0,4,2,-9.101,-10.761,49.424,normal,increase,30,2831,0,4.887112999999999,0,100031,2,3,1354,33300,0,3224.072,3224.072,0,0,0,129.233792,129.233792,99.903292,24.26075,99.903292,120.840408,105.064768,12883,0,0,0,63,0,0,0,63,66442,33160,3,,25,0,1,0,0,1,0,0,1503,0,0,0,66355,1,0.121,0.031,552.988288,2831,532.242,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:21.577Z,91586,constrained,2952,2300,2000,2256.898,2272.089,0,4,2,-21.397,-40.522,47.212,normal,increase,30,2861,0,4.930103,0,100680,2,3,1354,33517,0,3385.347,3385.347,0,0,0,129.233792,129.233792,99.903292,24.26075,99.903292,120.840408,105.064768,17062,0,0,0,63,0,0,0,63,66874,33376,3,,25,0,1,0,0,1,0,0,1519,0,0,0,66788,1,0.13,0.031,559.502724,2861,537.882,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
2026-08-16T13:32:22.583Z,92592,impaired,2997.0258449304174,2400,2000,2364.662,2375.196,0,4,2,5.266,-2.974,41.831,normal,increase,30,2891,0,4.974692999999999,1,101299,2,3,1354,33721,0,3546.993,3546.993,6,0,13.81226,129.233792,129.233792,99.903292,24.26075,99.903292,120.840408,105.064768,17062,0,0,0,63,0,0,0,63,67323,33600,3,,25,0,1,0,0,1,0,0,1535,0,0,0,67225,1,0.13,0.031,565.579512,2891,543.5219999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,54969,udp,host,172.27.0.2,52478,udp,0.2
