capturedAt,elapsedMilliseconds,phase,receivedBitrateKbps,twccTargetKbps,encoderTargetKbps,lossTargetKbps,delayTargetKbps,lossAverage,lossGuardTargetKbps,lossGuardLastObservedLoss,lossGuardReductions,lossGuardRecoveries,flexFECMediaPackets,flexFECRepairPackets,delayMeasurementMilliseconds,delayEstimateMilliseconds,delayThresholdMilliseconds,delayControllerUsage,delayControllerState,framesPerSecond,framesDecoded,framesDropped,freezeCount,totalFreezesDurationSeconds,frameWidth,frameHeight,totalDecodeTimeSeconds,packetsLost,packetsReceived,nackCount,retransmittedPacketsReceived,retransmittedBytesReceived,fecPacketsReceived,fecPacketsDiscarded,pacerTargetBitrateKbps,pacerPacingBitrateKbps,pacerQueuePackets,pacerQueueDrops,pacerQueueDelayMilliseconds,pacerMaximumQueueDelayMilliseconds,pacerMaximumPrimaryDelayMilliseconds,pacerMaximumRepairDelayMilliseconds,pacerMaximumRTXDelayMilliseconds,pacerMaximumFECDelayMilliseconds,pacerMaximumSustainedDelayMilliseconds,pacerMaximumAdmittedDelayMilliseconds,pacerKeyFrameReserveBytes,pacerMediaFramesDropped,pacerMediaBytesDropped,pacerRepairPacketsExpired,pacerRepairPacketsTrimmed,pacerRTXPacketsExpired,pacerRTXPacketsCoalesced,pacerFECPacketsExpired,pacerRTXPacketsTrimmed,pacerFECPacketsTrimmed,pacerSentPrimary,pacerSentRepair,pacerSentRTX,pacerSentFEC,adaptiveBitrateUpdates,adaptiveBitrateFailures,recoveryKeyFrameRequests,recoveryKeyFrameCoalesced,recoveryKeyFrameFailures,rtcpKeyFrameRequests,rtcpMalformedFeedback,staleBitrateCallbacks,twccFeedbackPackets,twccMalformedFeedback,twccPaddingStatuses,twccReportedLost,twccReportedStatuses,pliCount,currentRoundTripTimeSeconds,jitterSeconds,jitterBufferDelaySeconds,jitterBufferEmittedCount,jitterBufferTargetDelaySeconds,peerConnectionState,peerConnectionID,peerConnectionsCreated,iceConnectionState,iceRestartOffers,offersSent,localCandidatesSent,remoteCandidatesReceived,webSocketID,webSocketOpenCount,webSocketCloseCount,webSocketsCreated,webSocketState,localCandidateType,localCandidateAddress,localCandidatePort,localCandidateProtocol,remoteCandidateType,remoteCandidateAddress,remoteCandidatePort,remoteCandidateProtocol,playoutDelayHintSeconds,playback,videoCurrentTimeSeconds,videoReadyState
2026-08-17T01:26:42.858Z,92478,constrained,5822.455721393035,2700,2700,8000,8000,0.3175003422814521,2732.852,0.18,7,0,5,1,-1406.024,119.157,8.383,normal,increase,59,2863,0,4,1.975,1920,1080,6.560008,266,84529,246,236,228896,14045,0,3279.423,4919.135,50,0,64.047007,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,60557,0,0,25,329,25,287,0,315,14,70747,14644,508,14136,18,0,1,1,0,2,0,0,1518,0,30,402,70293,2,0.362,0.026,573.2622789999999,2863,535.379,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,95.34,4
2026-08-17T01:26:43.862Z,93482,constrained,2212.199203187251,2000,2000,83.333,2347.186,0.354072903882163,2000,0,8,0,5,1,-64.552,14.225,8.383,normal,increase,30,2893,0,4,1.975,1920,1080,6.6191629999999995,266,84852,246,236,228896,14099,0,2400,3600,13,0,24.69555,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,17918,0,0,36,379,36,347,0,363,16,71072,14792,594,14198,19,0,1,1,0,2,0,0,1533,0,38,520,70898,2,0.362,0.019,578.949487,2893,540.959,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,96.34,4
2026-08-17T01:26:44.867Z,94487,constrained,2409.63184079602,2000,2000,83.333,2347.186,0.354072903882163,2000,0,8,0,5,1,-64.552,14.225,8.383,normal,increase,30,2923,0,4,1.975,1920,1080,6.673959,266,85202,246,236,228896,14157,0,2400,3600,2,0,3.924444,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,17918,0,0,36,379,36,347,0,363,16,71337,14845,594,14251,19,0,1,1,0,2,0,0,1549,0,38,520,71162,2,0.114,0.021,584.7353509999999,2923,546.539,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,97.341,4
2026-08-17T01:26:45.874Z,95494,constrained,2323.622641509434,2000,2000,123.119,2313.4,0.0000027626779321595207,0,0,8,1,5,1,9.341,-2.511,29.453,normal,increase,30,2953,0,4,1.975,1920,1080,6.731268,266,85543,246,236,228896,14214,0,2400,3600,2,0,4.433332,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,10628,0,0,36,379,36,347,0,363,16,71625,14903,594,14309,19,0,1,1,0,2,0,0,1565,0,38,520,71451,2,0.114,0.02,590.531973,2953,552.119,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,98.374,4
2026-08-17T01:26:46.880Z,96500,constrained,2474.361829025845,2000,2000,149.65,2170.378,1.9374460962911035e-8,0,0,8,1,5,1,-1.637,10.895,25.778,normal,increase,30,2983,0,4,1.975,1920,1080,6.784507,266,85900,246,236,228896,14274,0,2400,3600,3,0,5.833332,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,10628,0,0,36,379,36,347,0,363,16,71915,14960,594,14366,19,0,1,1,0,2,0,0,1581,0,38,520,71737,2,0.114,0.021,596.3259889999999,2983,557.699,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,99.375,4
2026-08-17T01:26:47.884Z,97504,constrained,2366.7091633466134,2000,2000,181.9,2205.92,1.3519403361457885e-10,0,0,8,1,5,1,2.867,8.15,23.18,normal,increase,30,3013,0,4,1.975,1920,1080,6.841073,266,86244,246,236,228896,14331,0,2400,3600,2,0,3.397777,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,10679,0,0,36,379,36,347,0,363,16,72206,15019,594,14425,19,0,1,1,0,2,0,0,1597,0,38,520,72032,2,0.107,0.02,602.1151179999999,3013,563.279,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,100.375,4
2026-08-17T01:26:48.889Z,98509,constrained,2548.712437810945,2000,2000,221.1,2237.575,9.433773027269647e-13,0,0,8,1,5,1,-0.348,1.901,20.226,normal,increase,30,3043,0,4,1.975,1920,1080,6.894989,266,86608,246,236,228896,14392,0,2400,3600,5,0,12.679997,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,10679,0,0,36,379,36,347,0,363,16,72493,15076,594,14482,19,0,1,1,0,2,0,0,1613,0,38,520,72316,2,0.107,0.022,607.914535,3043,568.8589999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,101.375,4
2026-08-17T01:26:49.893Z,99513,constrained,2424.1513944223107,2000,2000,268.747,2271.223,6.58284031851264e-15,0,0,8,1,5,1,2.394,9.186,18.168,normal,increase,30,3073,0,4,1.975,1920,1080,6.95111,266,86958,246,236,228896,14450,0,2400,3600,2,0,4.157777,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,10722,0,0,36,379,36,347,0,363,16,72797,15137,594,14543,19,0,1,1,0,2,0,0,1629,0,38,520,72620,2,0.107,0.021,613.740863,3073,574.439,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,102.376,4
2026-08-17T01:26:50.898Z,100518,constrained,2424.310447761194,2000,2000,326.662,2304.197,4.616498408716276e-17,0,0,8,1,5,1,0.808,6.659,16.154,normal,increase,30,3104,0,4,1.975,1920,1080,7.010083,266,87309,246,236,228896,14509,0,2400,3600,2,0,5.099999,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,10722,0,0,36,379,36,347,0,363,16,73082,15194,594,14600,19,0,1,1,0,2,0,0,1645,0,38,520,72909,2,0.108,0.021,619.820467,3104,580.232,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,103.376,4
2026-08-17T01:26:51.907Z,101527,constrained,2463.6590683845393,2000,2000,397.058,2305.498,3.2375170179572664e-19,0,0,8,1,5,1,0.093,3.666,15.885,normal,increase,30,3134,0,4,1.975,1920,1080,7.066481,266,87665,246,236,228896,14568,0,2400,3600,2,0,4.822221,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,10760,0,0,36,379,36,347,0,363,16,73384,15254,594,14660,19,0,1,1,0,2,0,0,1661,0,38,520,73206,2,0.108,0.021,625.697645,3134,585.842,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,104.41,4
2026-08-17T01:26:52.912Z,102532,constrained,2517.190049751244,2000,2000,482.625,2257.059,2.270447320370147e-21,0,0,8,1,5,1,-0.172,-2.767,14.398,normal,increase,30,3164,0,4,1.975,1920,1080,7.122008,266,88026,246,236,228896,14628,0,2400,3600,5,0,13.073331,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,10760,0,0,36,379,36,347,0,363,16,73671,15312,594,14718,19,0,1,1,0,2,0,0,1677,0,38,520,73494,2,0.114,0.021,631.586689,3164,591.452,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,105.41,4
2026-08-17T01:26:53.916Z,103537,constrained,2515.1283582089554,2000,2000,586.631,2288.29,1.6002294984643533e-23,0,0,8,1,5,1,0.025,7.552,13.822,normal,increase,30,3194,0,4,1.975,1920,1080,7.177542,266,88385,246,236,228896,14688,0,2400,3600,11,0,20.279994,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,16003,0,0,36,379,36,347,0,363,16,73970,15371,594,14777,19,0,1,1,0,2,0,0,1693,0,38,520,73797,2,0.114,0.022,637.4657109999999,3194,597.062,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,106.41,4
2026-08-17T01:26:54.921Z,104541,constrained,2532.5258964143427,2000,2000,713.051,2317.246,1.122229398830487e-25,0,0,8,1,5,1,2.253,0.952,14.078,normal,increase,30,3224,0,4,1.975,1920,1080,7.2332339999999995,266,88750,246,236,228896,14749,0,2400,3600,4,0,9.475553,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,16003,0,0,36,379,36,347,0,363,16,74269,15431,594,14837,19,0,1,1,0,2,0,0,1709,0,38,520,74091,2,0.114,0.022,643.350421,3224,602.672,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,107.411,4
2026-08-17T01:26:55.927Z,105547,constrained,2442.831013916501,2000,2000,866.717,2349.041,7.870113785603926e-28,0,0,8,1,5,1,4.992,9.56,12.881,normal,increase,30,3254,0,4,1.975,1920,1080,7.288551999999999,266,89105,246,236,228896,14808,0,2400,3600,11,0,19.906662,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,18246,0,0,36,379,36,347,0,363,16,74570,15491,594,14897,19,0,1,1,0,2,0,0,1725,0,38,520,74397,2,0.107,0.021,649.2287249999999,3254,608.2819999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,108.411,4
2026-08-17T01:26:56.931Z,106551,constrained,2480.1832669322707,2000,2000,1053.5,2355.563,5.5192540012675964e-30,0,0,8,1,5,1,-2.391,0,13.607,normal,increase,30,3285,0,4,1.975,1920,1080,7.346457999999999,266,89463,246,236,228896,14868,0,2400,3600,4,0,8.36222,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,18246,0,0,36,379,36,347,0,363,16,74867,15551,594,14957,19,0,1,1,0,2,0,0,1741,0,38,520,74691,2,0.107,0.021,655.3461619999999,3285,614.079,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,109.411,4
2026-08-17T01:26:57.937Z,107557,constrained,2468.5884691848905,2000,2000,1280.535,2350.753,3.851308237184925e-32,0,0,8,1,5,1,-2.897,-0.435,12.142,normal,increase,30,3315,0,4,1.975,1920,1080,7.402431999999999,266,89819,246,236,228896,14927,0,2400,3600,14,0,29.588881,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,19869,0,0,36,379,36,347,0,363,16,75159,15609,594,15015,19,0,1,1,0,2,0,0,1757,0,38,520,74986,2,0.107,0.022,661.243666,3315,619.689,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,110.411,4
2026-08-17T01:26:58.943Z,108563,constrained,2510.9264413518886,2000,2000,1556.496,2322.788,2.700894672841965e-34,0,0,8,1,5,1,-4.885,-10.609,14.859,normal,increase,30,3345,0,4,1.975,1920,1080,7.458378,266,90178,246,236,228896,14987,0,2400,3600,4,0,8.957776,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,19869,0,0,36,379,36,347,0,363,16,75459,15669,594,15075,19,0,1,1,0,2,0,0,1773,0,38,520,75284,2,0.107,0.021,667.1663219999999,3345,625.299,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,111.445,4
2026-08-17T01:26:59.947Z,109567,constrained,2497.1235059760957,2000,2000,1891.93,2361.195,1.9036122481019842e-36,0,0,8,1,5,1,-4.552,-1.87,14.284,normal,increase,30,3375,0,4,1.975,1920,1080,7.516547,266,90538,246,236,228896,15047,0,2400,3600,15,0,29.851104,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,20830,0,0,36,379,36,347,0,363,16,75756,15729,594,15135,19,0,1,1,0,2,0,0,1789,0,38,520,75579,2,0.107,0.02,673.096645,3375,630.909,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,112.412,4
2026-08-17T01:27:00.952Z,110572,constrained,2518.766169154229,2300,2000,2299.65,2308.872,1.3416811945913012e-38,0,0,8,1,5,1,5.411,0.073,13.158,normal,increase,30,3405,0,4,1.975,1920,1080,7.581996999999999,266,90894,246,236,228896,15104,0,2759.58,4139.37,3,0,5.784454,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,20830,0,0,36,379,36,347,0,363,16,76052,15787,594,15193,19,0,1,1,0,2,0,0,1805,0,38,520,75876,2,0.118,0.022,679.020136,3405,636.519,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,113.412,4
2026-08-17T01:27:01.957Z,111577,constrained,2563.502487562189,2000,2000,2003.035,2003.869,9.26902994354398e-41,0,0,8,1,5,1,4.03,9.351,13.101,normal,increase,30,3435,0,4,1.975,1920,1080,7.645392999999999,266,91258,246,236,228896,15164,0,2403.642,3605.463,4,0,9.390192,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,21476,0,0,36,382,36,347,0,363,19,76355,15845,594,15251,22,0,2,1,0,2,0,0,1821,0,38,520,76179,2,0.118,0.023,684.952318,3435,642.129,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,114.445,4
2026-08-17T01:27:02.961Z,112581,constrained,2456.0956175298807,2000,2000,2044.401,2046.901,6.467883406722357e-43,0,0,8,1,5,1,0.095,-13.846,16.628,normal,increase,30,3466,0,4,1.975,1920,1080,7.713317999999999,266,91612,246,236,228896,15223,0,2453.282,3679.923,3,0,5.763162,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,21476,0,0,36,382,36,347,0,363,19,76650,15905,594,15311,22,0,2,1,0,2,0,0,1837,0,38,520,76476,2,0.118,0.023,691.0197549999999,3466,647.9259999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,115.446,4
2026-08-17T01:27:03.967Z,113587,constrained,2479.9602385685885,2100,2000,2089.708,2091.375,4.604431002957628e-45,0,0,8,1,5,1,-0.409,-6.028,21.365,normal,increase,30,3496,0,4,1.975,1920,1080,7.780759,266,91970,246,236,228896,15283,0,2507.65,3761.475,0,0,0,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,15836,0,0,36,382,36,347,0,363,19,76954,15965,594,15371,22,0,2,1,0,2,0,0,1853,0,38,520,76777,2,0.108,0.021,696.9878699999999,3496,653.536,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,116.446,4
2026-08-17T01:27:04.974Z,114594,constrained,2498.009930486594,2100,2000,2128.914,2130.58,3.212949258209105e-47,0,0,8,1,5,1,11.406,9.541,19.131,normal,increase,30,3526,0,4,1.975,1920,1080,7.853514,266,92330,246,236,228896,15343,0,2554.697,3832.046,4,0,8.594885,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,15836,0,0,36,382,36,347,0,363,19,77240,16023,594,15429,22,0,2,1,0,2,0,0,1869,0,38,520,77067,2,0.108,0.022,702.965073,3526,659.141,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,117.446,4
2026-08-17T01:27:05.978Z,115599,constrained,2566.6228855721392,2200,2000,2168.039,2168.872,2.2532181277579312e-49,0,0,8,1,5,1,-1.656,0.702,17.367,normal,increase,30,3556,0,4,1.975,1920,1080,7.916187,266,92696,246,236,228896,15402,0,2601.647,3902.471,4,0,9.917819,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,18312,0,0,36,383,36,347,0,363,20,77544,16082,594,15488,22,0,2,1,0,2,0,0,1885,0,38,520,77364,2,0.108,0.022,708.929976,3556,664.721,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,118.446,4
2026-08-17T01:27:06.984Z,116604,constrained,1835.7810945273632,2200,2000,2206.129,2206.962,1.5722845032345844e-51,0,0,8,1,5,1,4.551,6.628,15.765,normal,increase,28,3584,0,4,1.975,1920,1080,7.978825,266,92959,246,236,228896,15446,0,2647.355,3971.033,2,0,4.681904,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,18312,0,0,36,384,36,347,0,363,21,77844,16141,594,15547,22,0,2,1,0,2,0,0,1901,0,38,520,77669,2,0.107,0.022,714.494876,3584,669.929,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,119.413,4
2026-08-17T01:27:07.989Z,117609,constrained,3258.9293532338306,2200,2200,2232.765,2232.765,1.0971323764253e-53,0,0,8,1,5,1,1.85,-7.869,14.889,normal,increase,32,3616,0,4,1.975,1920,1080,8.048608,266,93420,246,236,228896,15523,0,2679.318,4018.977,4,0,8.674844,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,18443,0,0,36,384,36,347,0,363,21,78145,16202,594,15608,23,0,2,1,0,2,0,0,1913,0,38,520,77971,2,0.107,0.024,719.735493,3616,675.881,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,120.48,4
2026-08-17T01:27:08.994Z,118614,constrained,2637.4766169154227,2300,2200,2310.835,2311.669,7.5795598016229365e-56,0,0,8,1,5,1,1.102,2.325,19.011,normal,increase,30,3647,0,4,1.975,1920,1080,8.120574999999999,266,93790,246,236,228896,15585,0,2773.002,4159.503,3,0,4.879427,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,18443,0,0,36,384,36,347,0,363,21,78450,16262,594,15668,23,0,2,1,0,2,0,0,1929,0,38,520,78273,2,0.118,0.023,725.8973659999999,3647,681.6469999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,121.48,4
2026-08-17T01:27:10.001Z,119621,constrained,2658.1767626613705,2300,2200,2344.933,2345.766,5.45005287406563e-58,0,0,8,1,5,1,-1.101,-0.392,16.999,normal,increase,30,3677,0,4,1.975,1920,1080,8.183746,266,94167,246,236,228896,15647,0,2813.92,4220.88,7,0,14.014133,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,21673,0,0,36,384,36,347,0,363,21,78756,16324,594,15730,23,0,2,1,0,2,0,0,1945,0,38,520,78581,2,0.118,0.023,731.93787,3677,687.227,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,122.48,4
2026-08-17T01:27:11.008Z,120628,constrained,2691.7974180734855,2400,2200,2378.817,2381.317,3.8030200317219753e-60,0,0,8,1,5,1,-4.04,-15.885,17.024,normal,increase,30,3707,0,4,1.975,1920,1080,8.251121,266,94547,246,236,228896,15710,0,2854.581,4281.872,4,0,8.420616,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,21673,0,0,36,385,36,347,0,363,22,79069,16386,594,15792,23,0,2,1,0,2,0,0,1961,0,38,520,78892,2,0.118,0.022,737.948444,3707,692.807,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,123.48,4
2026-08-17T01:27:12.013Z,121633,constrained,2652.9830845771144,2400,2200,2412.18,2413.014,2.653728632707656e-62,0,0,8,1,5,1,5.882,5.636,15.988,normal,increase,30,3737,0,4,1.975,1920,1080,8.31723,266,94919,246,236,228896,15772,0,2894.616,4341.924,1,0,1.448205,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,22138,0,0,36,385,36,347,0,363,22,79383,16448,594,15854,23,0,2,1,0,2,0,0,1977,0,38,520,79205,2,0.114,0.023,744.000849,3737,698.387,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,124.481,4
2026-08-17T01:27:13.018Z,122638,impaired,2416.366169154229,2400,2200,2447.23,2448.063,1.8703692443680912e-64,0,0,8,1,5,1,-3.115,1.195,15.145,normal,increase,30,3767,0,4,1.975,1920,1080,8.382968,266,95254,246,236,228896,15828,0,2936.676,4405.014,3,0,4.996123,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,22138,0,0,36,385,36,347,0,363,22,79691,16510,594,15916,23,0,2,1,0,2,0,0,1993,0,38,520,79514,2,0.114,0.024,750.008054,3767,703.967,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,125.481,4
2026-08-17T01:27:14.023Z,123643,impaired,2444.0995024875624,2000,2000,2000,2000.833,1.3116764531040748e-66,0,0,8,1,5,1,-8.152,308.496,17.614,normal,increase,30,3797,0,4,1.975,1920,1080,8.448652,270,95600,249,239,231707,15882,0,2400,3600,4,0,10.764442,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,21506,0,0,36,385,36,347,0,363,22,80023,16576,594,15982,25,0,2,1,0,2,0,0,2007,0,38,520,79790,2,0.114,0.028,751.603664,3797,709.5469999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,126.514,4
2026-08-17T01:27:15.028Z,124648,impaired,2491.446766169154,2000,2000,2000,2000,0.0381831671502332,0,0.07407407407407407,8,1,5,1,18.434,185.218,17.614,overuse,decrease,28,3825,0,4,1.975,1920,1080,8.509808999999999,278,95958,256,244,236527,15940,0,2400,3600,4,0,9.713332,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,21506,0,0,36,386,36,347,0,363,23,80310,16637,598,16039,25,0,2,1,0,2,0,0,2023,0,45,527,80097,2,0.271,0.029,752.7817249999999,3825,714.755,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,127.448,4
2026-08-17T01:27:16.033Z,125653,impaired,2500.935323383085,2000,2000,2000,2000.833,0.006698239385601436,0,0,8,1,5,1,-68.354,-12.139,17.614,normal,increase,32,3857,0,5,2.224,1920,1080,8.576291,287,96318,265,250,240506,15998,0,2400,3600,5,0,11.224442,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,18503,0,0,36,387,36,347,0,363,24,80605,16703,607,16096,25,0,2,1,0,2,0,0,2038,0,51,532,80377,2,0.271,0.031,755.1501139999999,3857,720.707,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,128.514,4
2026-08-17T01:27:17.040Z,126660,impaired,2362.5183714001987,2000,2000,2034.739,2034.739,0.016137919555288302,0,0.041666666666666664,8,1,5,1,12.188,-17.943,34.811,normal,increase,30,3888,0,5,2.224,1920,1080,8.646919,292,96662,268,255,243706,16052,0,2441.687,3662.531,3,0,7.251815,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,18503,0,0,36,387,36,347,0,363,24,80905,16770,613,16157,25,0,2,1,0,2,0,0,2054,0,62,542,80685,2,0.284,0.028,756.424036,3888,726.473,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,129.514,4
2026-08-17T01:27:18.044Z,127665,impaired,2475.781094527363,2000,2000,2000,2000,0.009508922203988017,0,0,8,1,5,1,10.93,100.93,38.855,overuse,decrease,30,3918,0,5,2.224,1920,1080,8.712371,294,97020,270,256,244896,16111,0,2400,3600,6,0,14.908886,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,18506,0,0,36,388,36,347,0,363,25,81201,16831,616,16215,25,0,2,1,0,2,0,0,2069,0,64,548,80960,2,0.284,0.03,757.6461089999999,3918,732.053,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,130.515,4
2026-08-17T01:27:19.049Z,128669,impaired,2305.8884462151395,2000,2000,2018.768,2026.268,0.028177874330587424,0,0,8,1,5,1,-1.291,-5.695,44.5,normal,increase,25,3943,0,6,2.429,1920,1080,8.762898,296,97357,272,259,247664,16164,0,2422.522,3633.783,5,0,12.419011,224.269439,54.238246,224.269439,224.269439,55.333265,149.997893,49.541535,18506,0,0,36,388,36,347,0,363,25,81491,16892,619,16273,25,0,2,1,0,2,0,0,2085,0,64,551,81256,2,0.284,0.028,758.808356,3943,736.703,connected,1,1,connected,0,1,1,1,1,1,0,1,1,relay,98.94.129.169,56790,udp,relay,98.94.129.169,56616,udp,0.2,Playing,131.549,4
