capturedAt,elapsedMilliseconds,phase,receivedBitrateKbps,twccTargetKbps,encoderTargetKbps,lossTargetKbps,delayTargetKbps,lossAverage,lossGuardTargetKbps,lossGuardLastObservedLoss,lossGuardReductions,lossGuardRecoveries,flexFECMediaPackets,flexFECRepairPackets,delayMeasurementMilliseconds,delayEstimateMilliseconds,delayThresholdMilliseconds,delayControllerUsage,delayControllerState,framesPerSecond,framesDecoded,framesDropped,freezeCount,totalFreezesDurationSeconds,frameWidth,frameHeight,totalDecodeTimeSeconds,packetsLost,packetsReceived,nackCount,retransmittedPacketsReceived,retransmittedBytesReceived,fecPacketsReceived,fecPacketsDiscarded,pacerTargetBitrateKbps,pacerPacingBitrateKbps,pacerQueuePackets,pacerQueueDrops,pacerQueueDelayMilliseconds,pacerMaximumQueueDelayMilliseconds,pacerMaximumPrimaryDelayMilliseconds,pacerMaximumRepairDelayMilliseconds,pacerMaximumRTXDelayMilliseconds,pacerMaximumFECDelayMilliseconds,pacerMaximumSustainedDelayMilliseconds,pacerMaximumAdmittedDelayMilliseconds,pacerKeyFrameReserveBytes,pacerMediaFramesDropped,pacerMediaBytesDropped,pacerRepairPacketsExpired,pacerRepairPacketsTrimmed,pacerRTXPacketsExpired,pacerRTXPacketsCoalesced,pacerFECPacketsExpired,pacerRTXPacketsTrimmed,pacerFECPacketsTrimmed,pacerSentPrimary,pacerSentRepair,pacerSentRTX,pacerSentFEC,adaptiveBitrateUpdates,adaptiveBitrateFailures,recoveryKeyFrameRequests,recoveryKeyFrameCoalesced,recoveryKeyFrameFailures,rtcpKeyFrameRequests,rtcpMalformedFeedback,staleBitrateCallbacks,twccFeedbackPackets,twccMalformedFeedback,twccPaddingStatuses,twccReportedLost,twccReportedStatuses,pliCount,currentRoundTripTimeSeconds,jitterSeconds,jitterBufferDelaySeconds,jitterBufferEmittedCount,jitterBufferTargetDelaySeconds,peerConnectionState,peerConnectionID,peerConnectionsCreated,iceConnectionState,iceRestartOffers,offersSent,localCandidatesSent,remoteCandidatesReceived,webSocketID,webSocketOpenCount,webSocketCloseCount,webSocketsCreated,webSocketState,localCandidateType,localCandidateAddress,localCandidatePort,localCandidateProtocol,remoteCandidateType,remoteCandidateAddress,remoteCandidatePort,remoteCandidateProtocol,playoutDelayHintSeconds,playback,videoCurrentTimeSeconds,videoReadyState
2026-08-17T01:19:56.618Z,83437,constrained,5418.778109452736,5200,4900,5175.391,5225.016,0,0,0,0,0,5,1,1.02,-4.851,8.205,normal,increase,30,2621,0,0,0,1920,1080,7.657678,0,84741,0,0,0,14113,0,6210.47,9315.705,0,0,0,42.076381,42.076381,38.507193,0,38.507193,48.801071,41.927354,61485,0,0,0,12,0,0,0,0,12,70303,14048,0,14048,6,0,1,0,0,1,0,0,1391,0,0,0,70303,1,0,0.016,496.655538,2621,487.142,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,87.282,4
2026-08-17T01:19:57.622Z,84441,constrained,5402.749003984064,5600,4900,5585.974,5639.536,0,0,0,0,0,5,1,-1.537,-4.565,7.667,normal,increase,30,2651,0,0,0,1920,1080,7.740812,0,85389,0,0,0,14220,0,6703.169,10054.754,0,0,0,42.076381,42.076381,38.507193,0,38.507193,48.801071,41.927354,61485,0,0,0,12,0,0,0,0,12,70819,14151,0,14151,6,0,1,0,0,1,0,0,1407,0,0,0,70819,1,0,0.015,502.368495,2651,492.698,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,88.316,4
2026-08-17T01:19:58.627Z,85446,constrained,5200.819900497512,6000,4900,6023.055,6080.809,0,0,0,0,0,5,1,-0.172,-4.002,8.787,normal,increase,30,2682,0,0,0,1920,1080,7.819438,0,86016,0,0,0,14324,0,7227.666,10841.499,14,0,12.227082,47.910691,46.818367,47.910691,0,47.910691,56.86462,45.249045,56871,0,0,0,14,0,0,0,0,14,71368,14259,0,14259,6,0,1,0,0,1,0,0,1423,0,0,0,71362,1,0,0.015,508.272496,2682,498.433,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,89.316,4
2026-08-17T01:19:59.634Z,86453,constrained,6129.366434955313,6500,4900,6500.888,6563.223,0,0,0,0,0,5,1,0.398,-0.879,7.803,normal,increase,30,2712,0,0,0,1920,1080,7.903017999999999,0,86746,0,0,0,14446,0,7801.066,11701.599,0,0,0,47.910691,46.818367,47.910691,0,47.910691,56.86462,45.249045,56871,0,0,0,14,0,0,0,0,14,71881,14362,0,14362,6,0,1,0,0,1,0,0,1439,0,0,0,71881,1,0.003,0.018,513.968301,2712,503.983,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,90.316,4
2026-08-17T01:20:00.639Z,87458,constrained,6030.49552238806,7000,6500,6979.985,7047.457,0,0,0,0,0,5,1,1.226,3.404,7.075,normal,increase,30,2742,0,0,0,1920,1080,7.986759999999999,0,87458,0,0,0,14563,0,8375.982,12563.973,10,0,6.98059,47.910691,46.818367,47.910691,0,47.910691,56.86462,45.249045,56903,0,0,0,15,0,0,0,0,15,72550,14494,0,14494,7,0,1,0,0,1,0,0,1455,0,0,0,72536,1,0.003,0.021,519.679984,2742,509.53299999999996,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,91.316,4
2026-08-17T01:20:01.644Z,88463,constrained,4193.377114427861,4000,3900,3967.152,4005.5,0,0,0,0,0,5,1,0,-4.916,8.628,normal,increase,30,2772,0,0,0,1920,1080,8.066424,0,87983,0,0,0,14650,0,4760.583,7140.875,0,0,0,47.910691,46.818367,47.910691,0,47.910691,56.86462,45.249045,56903,0,0,0,16,0,0,0,0,16,73054,14594,0,14594,8,0,1,0,0,1,0,0,1471,0,0,0,73054,1,0.003,0.018,525.3770059999999,2772,515.083,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,92.317,4
2026-08-17T01:20:02.649Z,89467,constrained,4178.509960159363,4300,3900,4280.313,4321.355,0,0,0,0,0,5,1,-1.771,-6.814,10.976,normal,increase,30,2802,0,0,0,1920,1080,8.139391999999999,0,88505,0,0,0,14737,0,5136.376,7704.564,0,0,0,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,46479,0,0,0,16,0,0,0,0,16,73485,14681,0,14681,8,0,1,0,0,1,0,0,1487,0,0,0,73485,1,0.008,0.018,531.128827,2802,520.6329999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,93.317,4
2026-08-17T01:20:03.655Z,90474,constrained,4519.841112214499,4600,3900,4619.886,4664.544,0,0,0,0,0,5,1,1.014,-1.68,9.734,normal,increase,30,2832,0,0,0,1920,1080,8.218517,0,89066,0,0,0,14831,0,5543.864,8315.796,6,0,6.484042,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,46479,0,0,0,16,0,0,0,0,16,73926,14769,0,14769,8,0,1,0,0,1,0,0,1503,0,0,0,73917,1,0.008,0.02,536.877378,2832,526.183,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,94.35,4
2026-08-17T01:20:04.659Z,91478,constrained,4782.406374501992,5000,4600,4983.47,5031.255,0,0,0,0,0,5,1,0.913,1.908,8.702,normal,increase,30,2863,0,0,0,1920,1080,8.294853,0,89648,0,0,0,14927,0,5980.164,8970.246,7,0,6.989326,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,10751,0,0,0,17,0,0,0,0,17,74410,14865,0,14865,9,0,1,0,0,1,0,0,1519,0,0,0,74400,1,0.001,0.02,542.8484169999999,2863,531.918,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,95.351,4
2026-08-17T01:20:05.665Z,92484,constrained,4040.0874751491056,5400,4600,5359.537,5410.928,0,0,0,0,0,5,1,0.53,1.671,7.546,normal,increase,30,2893,0,0,0,1920,1080,8.378382,0,90158,0,0,0,15010,0,6431.445,9647.168,6,0,5.637298,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,10751,0,0,0,17,0,0,0,0,17,74894,14961,0,14961,9,0,1,0,0,1,0,0,1535,0,0,0,74883,1,0.001,0.027,548.2018059999999,2893,537.468,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,96.351,4
2026-08-17T01:20:06.670Z,93489,constrained,2835.6537313432837,2300,2200,2261.851,2283.715,0,0,0,0,0,5,1,29.003,20.217,20.808,normal,increase,29,2922,0,0,0,1920,1080,8.444185,0,90550,0,0,0,15075,0,2714.222,4071.333,6,0,12.652363,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,16943,0,0,0,19,0,0,0,0,19,75264,15033,0,15033,13,0,1,0,0,1,0,0,1551,0,0,0,75258,1,0.001,0.025,553.79138,2922,542.858,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,97.351,4
2026-08-17T01:20:07.675Z,94494,constrained,2706.7940298507465,2400,2200,2441.29,2464.699,0,0,0,0,0,5,1,3.428,-13.306,27.099,normal,increase,30,2953,0,0,0,1920,1080,8.520226,0,90930,0,0,0,15138,0,2929.548,4394.322,6,0,11.347367,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,16943,0,0,0,20,0,0,0,0,20,75585,15097,0,15097,13,0,1,0,0,1,0,0,1567,0,0,0,75579,1,0.008,0.024,559.820301,2953,548.624,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,98.352,4
2026-08-17T01:20:08.682Z,95501,constrained,2608.317775571003,2600,2200,2634.963,2660.228,0,0,0,0,0,5,1,5.378,0.235,24.147,normal,increase,30,2983,0,0,0,1920,1080,8.591191,0,91299,0,0,0,15199,0,3161.956,4742.934,4,0,7.613851,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,10767,0,0,0,20,0,0,0,0,20,75899,15160,0,15160,13,0,1,0,0,1,0,0,1583,0,0,0,75893,1,0.008,0.023,565.689853,2983,554.204,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,99.352,4
2026-08-17T01:20:09.688Z,96507,constrained,2763.864811133201,2800,2200,2844.001,2871.492,0,0,0,0,0,5,1,-35.233,1.962,20.85,normal,increase,30,3013,0,0,0,1920,1080,8.661344999999999,0,91685,0,0,0,15264,0,3412.802,5119.203,4,0,6.505697,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,10767,0,0,0,20,0,0,0,0,20,76210,15222,0,15222,13,0,1,0,0,1,0,0,1599,0,0,0,76204,1,0.009,0.023,571.534663,3013,559.784,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,100.386,4
2026-08-17T01:20:10.695Z,97514,constrained,2542.5541211519367,2000,2000,2032.505,2040.974,0,0,0,0,0,5,1,-5.633,-18.307,19.702,normal,increase,30,3043,0,0,0,1920,1080,8.732802999999999,0,92047,0,0,0,15324,0,2439.006,3658.509,6,0,15.448914,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,18587,0,0,0,20,0,0,0,0,20,76519,15283,0,15283,15,0,1,0,0,1,0,0,1615,0,0,0,76514,1,0.009,0.022,577.425176,3043,565.3639999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,101.386,4
2026-08-17T01:20:11.703Z,98522,constrained,2429.404761904762,2100,2000,2096.903,2117.009,0,0,0,0,0,5,1,2.298,7.35,17.936,normal,increase,30,3073,0,0,0,1920,1080,8.807169,0,92400,0,0,0,15383,0,2516.284,3774.426,5,0,10.377205,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,18587,0,0,0,20,0,0,0,0,20,76812,15342,0,15342,15,0,1,0,0,1,0,0,1631,0,0,0,76806,1,0.009,0.021,583.3134279999999,3073,570.944,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,102.386,4
2026-08-17T01:20:12.709Z,99528,constrained,2547.2047713717693,2200,2000,2184.168,2190.147,0,0,0,0,0,5,1,0.129,2.136,16.305,normal,increase,30,3104,0,0,0,1920,1080,8.880792,0,92768,0,0,0,15444,0,2621.002,3931.503,7,0,14.848259,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,18355,0,0,0,20,0,0,0,0,20,77115,15403,0,15403,15,0,1,0,0,1,0,0,1647,0,0,0,77110,1,0.001,0.021,589.399178,3104,576.7099999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,103.387,4
2026-08-17T01:20:13.714Z,100533,constrained,2593.7990049751243,2300,2000,2271.73,2279.638,0,0,0,0,0,5,1,-2.273,-12.472,14.326,normal,increase,30,3134,0,0,0,1920,1080,8.954761,0,93135,0,0,0,15505,0,2726.076,4089.114,6,0,11.906734,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,18355,0,0,0,21,0,0,0,0,21,77416,15462,0,15462,15,0,1,0,0,1,0,0,1663,0,0,0,77410,1,0.001,0.021,595.2649739999999,3134,582.29,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,104.387,4
2026-08-17T01:20:14.722Z,101541,constrained,2768.404761904762,2300,2300,2321.297,2327.688,0,0,0,0,0,5,1,7.026,9.892,16.658,normal,increase,30,3164,0,0,0,1920,1080,9.022583,0,93524,0,0,0,15569,0,2785.557,4178.336,6,0,11.914788,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,18493,0,0,0,21,0,0,0,0,21,77729,15524,0,15524,16,0,1,0,0,1,0,0,1679,0,0,0,77723,1,0.001,0.023,601.15798,3164,587.87,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,105.42,4
2026-08-17T01:20:15.732Z,102551,constrained,2648.5940594059407,2400,2300,2372.73,2379.185,0,0,0,0,0,5,1,9.07,-0.484,17.537,normal,increase,30,3194,0,0,0,1920,1080,9.093162999999999,0,93898,0,0,0,15632,0,2847.276,4270.914,5,0,11.11331,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,18493,0,0,0,21,0,0,0,0,21,78047,15588,0,15588,16,0,1,0,0,1,0,0,1695,0,0,0,78041,1,0.005,0.022,607.010214,3194,593.4499999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,106.421,4
2026-08-17T01:20:16.740Z,103559,constrained,2498.0873015873017,2100,2000,2063.905,2083.694,0,0,0,0,0,5,1,-8.577,-8.367,16.226,normal,increase,30,3225,0,0,0,1920,1080,9.164242999999999,0,94258,0,0,0,15692,0,2476.686,3715.029,6,0,14.925317,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,23327,0,0,0,21,0,0,0,0,21,78353,15649,0,15649,17,0,1,0,0,1,0,0,1711,0,0,0,78348,1,0.005,0.022,613.104117,3225,599.216,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,107.421,4
2026-08-17T01:20:17.745Z,104563,constrained,2448.565737051793,2200,2000,2227.467,2248.825,0,0,0,0,0,5,1,-4.809,-2.835,15.151,normal,increase,30,3255,0,0,0,1920,1080,9.235655999999999,0,94610,0,0,0,15750,0,2672.961,4009.442,3,0,6.494668,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,23327,0,0,0,21,0,0,0,0,21,78650,15709,0,15709,17,0,1,0,0,1,0,0,1727,0,0,0,78644,1,0.011,0.02,619.004774,3255,604.7959999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,108.421,4
2026-08-17T01:20:18.750Z,105569,constrained,2471.459244532803,2400,2000,2385.455,2397.61,0,0,0,0,0,5,1,1.437,11.783,13.585,normal,increase,30,3285,0,0,0,1920,1080,9.305883,0,94966,0,0,0,15809,0,2862.546,4293.819,5,0,10.70562,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,21331,0,0,0,22,0,0,0,0,22,78943,15766,0,15766,17,0,1,0,0,1,0,0,1743,0,0,0,78937,1,0.011,0.02,624.929756,3285,610.376,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,109.421,4
2026-08-17T01:20:19.755Z,106574,constrained,2762.571144278607,2600,2600,2563.24,2587.818,0,0,0,0,0,5,1,-2.043,-3.943,12.343,normal,increase,30,3315,0,0,0,1920,1080,9.378885,0,95351,0,0,0,15873,0,3075.888,4613.832,4,0,8.331468,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,21331,0,0,0,22,0,0,0,0,22,79234,15824,0,15824,18,0,1,0,0,1,0,0,1759,0,0,0,79228,1,0.011,0.023,630.815417,3315,615.956,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,110.455,4
2026-08-17T01:20:20.759Z,107578,constrained,2897.6494023904384,2700,2600,2656.221,2663.798,0,0,0,0,0,5,1,3.021,7.654,18.642,normal,increase,30,3345,0,0,0,1920,1080,9.456605,0,95742,0,0,0,15939,0,3187.466,4781.199,11,0,20.642516,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,21538,0,0,0,22,0,0,0,0,22,79558,15889,0,15889,18,0,1,0,0,1,0,0,1775,0,0,0,79555,1,0.001,0.025,636.74714,3345,621.536,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,111.455,4
2026-08-17T01:20:21.768Z,108586,constrained,2833.785714285714,2700,2600,2709.07,2714.496,0,0,0,0,0,5,1,-33.798,-0.202,21.325,normal,increase,30,3376,0,0,0,1920,1080,9.535897,0,96131,0,0,0,16003,0,3250.884,4876.326,6,0,11.331477,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,21538,0,0,0,22,0,0,0,0,22,79891,15956,0,15956,18,0,1,0,0,1,0,0,1791,0,0,0,79885,1,0.001,0.023,642.810166,3376,627.302,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,112.455,4
2026-08-17T01:20:22.774Z,109593,constrained,2454.1727904667327,2100,2000,2073.035,2092.913,0,0,0,0,0,5,1,-2.699,-11.932,22.242,normal,increase,30,3406,0,0,0,1920,1080,9.604179,0,96488,0,0,0,16062,0,2487.642,3731.463,6,0,13.365263,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,25566,0,0,0,23,0,0,0,0,23,80200,16017,0,16017,19,0,1,0,0,1,0,0,1807,0,0,0,80195,1,0.001,0.021,648.7616059999999,3406,632.882,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,113.455,4
2026-08-17T01:20:23.779Z,110598,constrained,2384.1671641791045,2200,2000,2237.493,2259.121,0,0,0,0,0,5,1,13.816,10.68,19.884,normal,increase,30,3436,0,0,0,1920,1080,9.681212,0,96834,0,0,0,16119,0,2684.992,4027.488,5,0,10.990471,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,25566,0,0,0,23,0,0,0,0,23,80500,16076,0,16076,19,0,1,0,0,1,0,0,1823,0,0,0,80494,1,0.003,0.02,654.702266,3436,638.462,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,114.456,4
2026-08-17T01:20:24.784Z,111603,constrained,2522.0059701492537,2400,2000,2415,2438.344,0,0,0,0,0,5,1,-4.114,-2.499,20.657,normal,increase,30,3466,0,0,0,1920,1080,9.757793999999999,0,97194,0,0,0,16179,0,2898,4347,7,0,14.2259,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,15913,0,0,0,23,0,0,0,0,23,80781,16133,0,16133,19,0,1,0,0,1,0,0,1839,0,0,0,80775,1,0.003,0.021,660.688355,3466,644.0419999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,115.456,4
2026-08-17T01:20:25.789Z,112608,constrained,2791.2119402985077,2600,2600,2606.387,2631.379,0,0,0,0,0,5,1,-0.834,-1.674,18.702,normal,increase,30,3496,0,0,0,1920,1080,9.831828,0,97583,0,0,0,16244,0,3127.665,4691.498,4,0,6.756049,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,15913,0,0,0,23,0,0,0,0,23,81083,16193,0,16193,20,0,1,0,0,1,0,0,1855,0,0,0,81076,1,0.014,0.024,666.672277,3496,649.622,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,116.489,4
2026-08-17T01:20:26.795Z,113614,constrained,2929.765407554672,2800,2600,2761.796,2779.79,0,0,0,0,0,5,1,0.486,-11.83,16.79,normal,increase,30,3526,0,0,0,1920,1080,9.908147999999999,0,97982,0,0,0,16311,0,3314.156,4971.234,7,0,12.351056,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,10776,0,0,0,23,0,0,0,0,23,81410,16258,0,16258,20,0,1,0,0,1,0,0,1871,0,0,0,81404,1,0.014,0.026,672.651441,3526,655.202,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,117.49,4
2026-08-17T01:20:27.802Z,114620,constrained,2731.6978131212722,2900,2600,2897.002,2902.19,0,0,0,0,0,5,1,-0.079,-1.055,15.173,normal,increase,30,3557,0,0,0,1920,1080,9.988559,0,98363,0,0,0,16374,0,3476.403,5214.605,5,0,8.601992,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,10776,0,0,0,23,0,0,0,0,23,81748,16326,0,16326,20,0,1,0,0,1,0,0,1887,0,0,0,81740,1,0.014,0.022,678.759283,3557,660.968,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,118.49,4
2026-08-17T01:20:28.807Z,115626,constrained,2550.282306163022,2100,2000,2108.1,2128.313,0,0,0,0,0,5,1,0.296,2.615,25.81,normal,increase,30,3587,0,0,0,1920,1080,10.058136,0,98729,0,0,0,16435,0,2529.72,3794.58,8,0,18.873231,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,21765,0,0,0,23,0,0,0,0,23,82056,16388,0,16388,21,0,1,0,0,1,0,0,1903,0,0,0,82051,1,0.01,0.021,684.745954,3587,666.548,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,119.49,4
2026-08-17T01:20:29.812Z,116631,constrained,2464.318407960199,2300,2000,2275.339,2297.333,0,0,0,0,0,5,1,-13.328,-18.876,22.41,normal,increase,30,3617,0,0,0,1920,1080,10.135361999999999,0,99081,0,0,0,16493,0,2730.407,4095.611,5,0,11.762835,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,21765,0,0,0,23,0,0,0,0,23,82357,16448,0,16448,21,0,1,0,0,1,0,0,1919,0,0,0,82350,1,0.01,0.021,690.720823,3617,672.1279999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,120.49,4
2026-08-17T01:20:30.817Z,117636,constrained,2538.3482587064677,2400,2000,2446.287,2469.743,0,0,0,0,0,5,1,1.527,5.489,20.201,normal,increase,30,3647,0,0,0,1920,1080,10.207324,0,99442,0,0,0,16553,0,2935.545,4403.318,3,0,5.365044,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,15958,0,0,0,24,0,0,0,0,24,82646,16505,0,16505,21,0,1,0,0,1,0,0,1935,0,0,0,82640,1,0.01,0.022,696.701743,3647,677.708,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,121.49,4
2026-08-17T01:20:31.822Z,118641,constrained,2649.7273631840794,2600,2000,2631.663,2656.692,0,0,0,0,0,5,1,-3.652,-3.524,17.856,normal,increase,30,3677,0,0,0,1920,1080,10.284709,0,99817,0,0,0,16616,0,3157.996,4736.994,3,0,5.870389,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,15958,0,0,0,24,0,0,0,0,24,82945,16564,0,16564,21,0,1,0,0,1,0,0,1951,0,0,0,82938,1,0.001,0.023,702.6522319999999,3677,683.288,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,122.524,4
2026-08-17T01:20:32.827Z,119646,constrained,2513.0666666666666,2000,2000,2028.35,2033.646,0,0,0,0,0,5,1,4.135,-6.585,16.907,normal,increase,30,3707,0,0,0,1920,1080,10.358898,0,100178,0,0,0,16674,0,2434.02,3651.03,5,0,11.258191,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,21665,0,0,0,25,0,0,0,0,25,83255,16625,0,16625,23,0,1,0,0,1,0,0,1967,0,0,0,83249,1,0.001,0.023,708.6383599999999,3707,688.8679999999999,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,123.524,4
2026-08-17T01:20:33.834Z,120653,constrained,2256.953326713009,2100,2000,2075.869,2082.942,0,0,0,0,0,5,1,5.759,-9.036,18.678,normal,increase,30,3737,0,0,0,1920,1080,10.438939,0,100506,0,0,0,16729,0,2491.043,3736.565,0,0,0,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,21665,0,0,0,26,0,0,0,0,26,83554,16684,0,16684,23,0,1,0,0,1,0,0,1983,0,0,0,83554,1,0.006,0.02,714.6031919999999,3737,694.448,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,124.524,4
2026-08-17T01:20:34.838Z,121657,constrained,2468.06374501992,2200,2000,2180.555,2186.535,0,0,0,0,0,5,1,2.37,1.778,22.631,normal,increase,30,3767,0,0,0,1920,1080,10.509803999999999,0,100864,0,0,0,16788,0,2616.666,3924.999,5,0,11.096052,55.337385,55.337385,54.21163,0,54.21163,60.431783,52.070933,10451,0,0,0,26,0,0,0,0,26,83828,16739,0,16739,23,0,1,0,0,1,0,0,1999,0,0,0,83822,1,0.006,0.022,720.5892359999999,3767,700.028,connected,1,1,connected,0,1,1,1,1,1,0,1,1,host,,49223,udp,host,172.18.0.2,45654,udp,0.2,Playing,125.524,4
